lkupClientId,dimCustomerMasterId,customerNumber,year,productGrouping,totalSpent,recentDate,attendancePercent,renewedBeforeDays,isBuyer,source_tenure,tenure,distToVenue,totalGames,recency,missed_games_1,missed_games_2,missed_games_over_2,click_link,fill_out_form,open_email,send_email,unsubscribe_email,openToSendRatio,clickToSendRatio,clickToOpenRatio,posting_records,resale_records,resale_atp,forward_records,cancel_records,email,inbound_email,inbound_phonecall,inperson_contact,internal_note,left_message,outbound_email,outbound_phonecall,phonecall,text,unknown,gender,childrenPresentInHH,maritalStatus,lengthOfResidenceInYrs,annualHHIncome,education,urbanicity,credits_after_refund,is_Lockdown,NumberofGamesPerSeason,CNTPostponedGames,isNextYear_Buyer,Label,Score_0,Score_1
5,26535,204838216,2021,Half Season,882.0,2021-12-29,0.7142857142857143,257,TRUE,1825,959,0,10,2,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9486,0.0514
5,27443,297623,2021,Full Season,13377.299999999983,2022-01-26,0.7142857142857143,160,TRUE,5475,1833,0,21,0,3,0,2,0,0,12,190,0,0.063157894736,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,0,0.5009,0.4991
5,28459,190242147,2021,Full Season,7314.30000000001,2022-01-25,0.75,270,TRUE,4015,1833,0,21,0,2,1,1,12,4,386,562,0,0.686832740213,0.021352313167,0.031088082901,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0935,0.9065
5,33292,205967633,2021,Full Season,5095.5,2022-01-25,0.5714285714285714,269,TRUE,1460,1340,0,16,0,0,0,3,64,0,298,502,0,0.593625498007,0.12749003984,0.214765100671,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4928,0.5072
5,38492,205672746,2021,Full Season,4902.0,2022-01-26,0.9821428571428571,171,TRUE,1460,877,0,27,0,2,0,0,270,12,348,492,0,0.70731707317,0.548780487804,0.775862068965,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8397,0.1603
5,40438,1907008409,2021,Full Season,1307.200000000002,2021-11-20,0.21428571428571427,269,TRUE,2920,768,0,7,17,1,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.366,0.634
5,41091,105587,2021,Full Season,2451.0,2022-01-26,0.9375,269,TRUE,2920,1832,0,17,0,1,1,0,16,0,36,394,0,0.091370558375,0.040609137055,0.444444444444,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0741,0.9259
5,43642,207339770,2021,Full Season,15738.0,2022-01-26,0.8214285714285714,270,TRUE,1460,1089,0,24,0,2,1,1,20,0,234,336,0,0.696428571428,0.059523809523,0.08547008547,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,0,0.5068,0.4932
5,46455,205565249,2021,Full Season,11008.0,2022-01-26,0.2976190476190476,270,TRUE,1460,1529,0,12,0,0,1,4,16,0,60,418,0,0.143540669856,0.038277511961,0.266666666666,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.015,0.985
5,47560,204701510,2021,Mini Plan,908.0,2021-12-04,0.5,26,TRUE,1825,1664,0,3,2,1,1,0,8,0,4,94,0,0.042553191489,0.085106382978,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9277,0.0723
5,47828,201517829,2021,Full Season,123109.0,2022-01-26,0.5892857142857143,269,TRUE,2555,1866,0,26,0,0,2,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0237,0.9763
5,48313,190304690,2021,Full Season,31476.000000000124,2022-01-26,0.6857142857142857,270,TRUE,4015,1882,0,23,0,4,1,1,124,0,94,442,0,0.212669683257,0.280542986425,1.31914893617,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0592,0.9408
5,48412,200153460,2021,Quarter Season,2088.0,2022-01-25,1.0,59,TRUE,2920,1266,0,6,0,0,0,0,40,0,94,332,0,0.28313253012,0.12048192771,0.425531914893,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.6091,0.3909
5,51017,190007187,2021,Full Season,13377.299999999983,2022-01-26,0.8928571428571429,270,TRUE,5475,1892,0,25,0,4,0,0,16,0,182,418,0,0.435406698564,0.038277511961,0.087912087912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.3507,0.6493
5,52891,286732,2021,Full Season,262662.0,2022-01-26,0.9732142857142857,269,TRUE,5110,1892,0,29,0,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1197,0.8803
5,58696,203495792,2021,Half Season,1386.0,2022-01-25,0.6428571428571429,264,TRUE,2190,1210,0,9,0,3,1,0,52,0,46,132,0,0.348484848484,0.393939393939,1.130434782608,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2312,0.7688
5,58700,209549699,2021,Half Season,1386.0,2022-01-26,0.9285714285714286,69,TRUE,1095,246,0,13,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1277,0.8723
5,60953,201544557,2021,Full Season,7655.0,2022-01-26,0.9642857142857143,270,TRUE,2555,1688,0,24,0,2,0,0,206,0,254,360,0,0.705555555555,0.572222222222,0.811023622047,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0783,0.9217
5,61744,200736219,2021,Mini Plan,469.0,2022-01-07,0.4,84,TRUE,2555,1655,0,1,0,0,1,0,0,0,42,64,0,0.65625,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.988,0.012
5,63749,1154027,2021,Full Season,4422.979999999996,2022-01-26,1.0,160,TRUE,5110,1891,0,28,0,1,0,0,232,8,444,482,0,0.921161825726,0.481327800829,0.522522522522,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1187,0.8813
5,64514,1152956,2021,Full Season,2193.0,2022-01-26,0.7321428571428571,265,TRUE,5110,1833,0,21,1,5,2,0,54,0,168,376,0,0.446808510638,0.143617021276,0.321428571428,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1022,0.8978
5,66836,204612861,2021,Mini Plan,3155.4000000000005,2022-01-25,0.8333333333333334,41,TRUE,1825,1696,0,3,0,1,0,0,8,0,54,100,0,0.54,0.08,0.148148148148,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9778,0.0222
5,67171,202260818,2021,Mini Plan,100.0,2021-11-20,0.6666666666666666,0,TRUE,2190,13,0,2,1,1,0,0,0,0,4,68,0,0.058823529411,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9875,0.0125
5,68978,190755600,2021,Quarter Season,1520.0,2022-01-07,0.6785714285714286,16,TRUE,2920,1213,0,6,0,1,0,1,16,0,230,344,0,0.668604651162,0.046511627906,0.069565217391,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9801,0.0199
5,70052,190396969,2021,Full Season,13816.75999999999,2022-01-26,0.8928571428571429,265,TRUE,5110,1882,0,28,0,3,2,0,0,0,44,424,0,0.103773584905,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2112,0.7888
5,70652,204796268,2021,Full Season,2580.0,2022-01-26,0.8928571428571429,159,TRUE,1825,1649,0,25,0,2,1,0,0,0,234,408,0,0.573529411764,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1196,0.8804
5,72526,209101,2021,Quarter Season,3300.0,2022-01-26,0.6428571428571429,101,TRUE,2920,1300,0,5,3,1,0,1,30,0,116,172,0,0.674418604651,0.174418604651,0.258620689655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9524,0.0476
5,73905,111708,2021,Full Season,2717.599999999996,2021-12-29,0.3392857142857143,269,TRUE,17885,1833,0,11,6,4,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9364,0.0636
5,76308,200755974,2021,Quarter Season,2720.0,2022-01-25,0.9583333333333334,92,TRUE,2555,1779,0,6,0,1,0,0,44,0,42,46,0,0.91304347826,0.95652173913,1.047619047619,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3734,0.6266
5,76942,126394,2021,Full Season,18094.399999999994,2022-01-26,0.8928571428571429,270,TRUE,2190,1873,0,25,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,1,1,0.2531,0.7469
5,77162,244761,2021,Full Season,15669.22,2022-01-26,0.8735632183908046,269,TRUE,2920,1832,0,26,0,2,2,2,140,0,222,402,0,0.55223880597,0.348258706467,0.63063063063,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0132,0.9868
5,78835,190016106,2021,Half Season,3137.3999999999983,2022-01-26,0.7857142857142857,269,TRUE,4745,1822,0,11,1,4,0,0,48,0,190,404,0,0.470297029702,0.118811881188,0.252631578947,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,1,1,0.1806,0.8194
5,79102,139967,2021,Full Season,2064.0,2022-01-26,0.5714285714285714,269,TRUE,14965,1889,0,16,0,1,2,2,42,0,184,474,0,0.388185654008,0.088607594936,0.228260869565,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0614,0.9386
5,80029,190035193,2021,Half Season,2494.800000000002,2022-01-25,0.9285714285714286,276,TRUE,4745,1889,0,13,0,1,0,0,62,0,386,468,0,0.824786324786,0.132478632478,0.160621761658,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,1,1,0.2095,0.7905
5,82703,206642181,2021,Full Season,3268.0,2022-01-25,0.5892857142857143,269,TRUE,1460,1277,0,22,0,3,2,2,0,0,46,328,0,0.140243902439,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1375,0.8625
5,82975,200447449,2021,Quarter Season,380.0,2022-01-07,0.9285714285714286,99,TRUE,2920,1774,0,7,0,1,0,0,48,0,50,54,0,0.925925925925,0.888888888888,0.96,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7835,0.2165
5,83837,138911,2021,Full Season,36188.80000000012,2022-01-26,0.8928571428571429,270,TRUE,16425,1889,0,28,0,6,1,0,48,0,80,418,0,0.191387559808,0.114832535885,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.2543,0.7457
5,84209,206109611,2021,Full Season,13072.0,2022-01-26,0.8571428571428571,270,TRUE,1460,1418,0,28,0,3,0,2,0,0,64,408,0,0.156862745098,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1488,0.8512
5,84362,111972,2021,Full Season,2064.0,2022-01-25,0.6964285714285714,269,TRUE,18615,1889,0,20,0,4,1,1,96,0,452,532,0,0.84962406015,0.180451127819,0.21238938053,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.309,0.691
5,84419,157116,2021,Full Season,19784.299999999974,2022-01-26,0.8154761904761905,270,TRUE,8760,1883,0,28,0,5,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3552,0.6448
5,86434,202238022,2021,Full Season,18015.279999999973,2022-01-07,0.6428571428571429,270,TRUE,2555,1897,0,18,3,2,1,2,48,0,344,416,0,0.826923076923,0.115384615384,0.13953488372,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.4027,0.5973
5,86655,190125152,2021,Full Season,2322.0,2022-01-26,0.875,265,TRUE,3285,1854,0,26,2,2,2,0,44,4,254,490,0,0.518367346938,0.089795918367,0.173228346456,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.127,0.873
5,88072,129517,2021,Full Season,2614.3999999999974,2022-01-26,0.625,269,TRUE,17885,1857,0,23,0,0,1,4,96,0,124,368,0,0.336956521739,0.260869565217,0.774193548387,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0564,0.9436
5,88789,203354985,2021,Full Season,20382.0,2022-01-25,0.7321428571428571,159,TRUE,2190,1812,0,23,0,7,1,1,174,0,294,590,0,0.498305084745,0.294915254237,0.591836734693,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2707,0.7293
5,89142,1002331,2021,Half Season,4914.0,2022-01-25,0.5357142857142857,276,TRUE,4745,1889,0,8,0,3,2,0,32,0,80,312,0,0.25641025641,0.102564102564,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.3238,0.6762
5,89536,203970211,2021,Half Season,2352.0,2022-01-25,0.7857142857142857,264,TRUE,1825,1556,0,11,0,3,0,0,12,0,20,150,0,0.133333333333,0.08,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.6772,0.3228
5,89870,207901835,2021,Quarter Season,980.0,2022-01-07,0.7142857142857143,98,TRUE,1095,1042,0,5,0,2,0,0,0,0,46,92,0,0.5,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8734,0.1266
5,90600,200722779,2021,Quarter Season,5424.0,2022-01-09,0.875,95,TRUE,2555,1798,0,6,0,2,0,0,34,0,64,136,0,0.470588235294,0.25,0.53125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.6767,0.3233
5,90622,203247841,2021,Quarter Season,1398.8,2022-01-25,1.0,92,TRUE,2190,1281,0,6,0,0,0,0,136,0,142,166,0,0.855421686746,0.819277108433,0.957746478873,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.6907,0.3093
5,91016,190004302,2021,Full Season,3057.3000000000034,2022-01-09,0.35714285714285715,269,TRUE,4380,1883,0,11,2,2,1,2,4,0,126,450,0,0.28,0.008888888888,0.031746031746,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7333,0.2667
5,91385,123478,2021,Full Season,9391.199999999999,2022-01-25,0.8392857142857143,265,TRUE,10950,1885,0,24,0,1,2,0,0,0,0,336,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2839,0.7161
5,91779,182345,2021,Half Season,6760.0,2022-01-25,0.9583333333333334,11,TRUE,2920,1600,0,12,0,1,0,0,40,4,30,130,0,0.230769230769,0.307692307692,1.333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.6606,0.3394
5,93265,190522625,2021,Full Season,195323.19999999282,2022-01-26,0.5892857142857143,53,TRUE,365,241,0,29,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1534,0.8466
5,93312,352006,2021,Full Season,2193.0,2022-01-26,1.0,265,TRUE,5110,1866,0,29,0,2,0,0,8,4,168,388,0,0.432989690721,0.020618556701,0.047619047619,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4532,0.5468
5,96491,1512535,2021,Full Season,1634.0,2022-01-26,0.7962962962962963,269,TRUE,2920,1797,0,22,1,5,1,0,40,0,88,362,0,0.243093922651,0.110497237569,0.454545454545,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.1552,0.8448
5,96788,203583518,2021,Full Season,12577.5,2022-01-26,0.9464285714285714,270,TRUE,2190,1832,0,29,0,0,1,1,60,0,220,376,0,0.585106382978,0.159574468085,0.272727272727,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0079,0.9921
5,97638,200311503,2021,Full Season,4162.400000000005,2022-01-26,0.9464285714285714,270,TRUE,2920,1866,0,27,0,3,0,0,48,4,104,376,0,0.27659574468,0.127659574468,0.461538461538,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0254,0.9746
5,98661,201245348,2021,Mini Plan,1420.0,2022-01-09,1.0,76,TRUE,2555,1554,0,3,0,0,0,0,2,0,6,6,0,1.0,0.333333333333,0.333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,0,0.6829,0.3171
5,99734,190036920,2021,Half Season,2494.800000000002,2022-01-10,0.4642857142857143,269,TRUE,4745,1888,0,7,0,2,3,0,28,0,190,476,0,0.399159663865,0.058823529411,0.147368421052,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0702,0.9298
5,99757,206809562,2021,Quarter Season,196.0,2022-01-07,1.0,16,TRUE,1460,132,0,4,0,0,0,0,34,0,16,26,0,0.615384615384,1.307692307692,2.125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8447,0.1553
5,99772,115547,2021,Full Season,5641.600000000005,2022-01-26,0.9107142857142857,270,TRUE,17885,1882,0,26,0,2,1,0,56,0,326,398,0,0.819095477386,0.140703517587,0.171779141104,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.137,0.863
5,100621,205927773,2021,Quarter Season,2472.0,2022-01-09,0.9166666666666666,95,TRUE,1460,1475,0,6,0,1,0,0,108,0,110,122,4,0.901639344262,0.885245901639,0.981818181818,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4679,0.5321
5,102763,211503052,2021,Full Season,1634.0,2022-01-26,0.6785714285714286,54,TRUE,365,1312,0,19,0,2,4,0,16,0,112,374,0,0.299465240641,0.042780748663,0.142857142857,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7985,0.2015
5,103529,190068450,2021,Mini Plan,520.0,2022-01-03,1.0,42,TRUE,4745,1675,0,3,0,0,0,0,30,0,40,204,0,0.196078431372,0.147058823529,0.75,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.943,0.057
5,106100,200575407,2021,Quarter Season,500.0,2022-01-07,0.8571428571428571,99,TRUE,2555,1365,0,6,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9528,0.0472
5,106231,190002387,2021,Full Season,4422.979999999996,2022-01-26,0.8214285714285714,270,TRUE,5475,1889,0,23,1,6,0,0,52,0,512,528,0,0.969696969696,0.098484848484,0.1015625,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2754,0.7246
5,107850,200320447,2021,Full Season,14951.10000000002,2022-01-26,0.875,270,TRUE,2920,1832,0,26,1,6,0,0,84,0,202,502,0,0.402390438247,0.16733067729,0.415841584158,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.146,0.854
5,109824,205432757,2021,Full Season,13330.0,2022-01-26,0.9107142857142857,26,TRUE,1460,1461,0,26,0,4,0,0,16,0,70,350,0,0.2,0.045714285714,0.228571428571,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3444,0.6556
5,111601,200817631,2021,Full Season,1552.2999999999977,2022-01-26,0.6785714285714286,269,TRUE,2555,1832,0,19,7,1,1,1,12,0,304,420,0,0.723809523809,0.028571428571,0.03947368421,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.405,0.595
5,111664,1009233,2021,Full Season,1388.900000000001,2022-01-26,0.7142857142857143,269,TRUE,5475,1893,0,21,2,2,2,1,48,0,224,370,0,0.605405405405,0.129729729729,0.214285714285,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.2505,0.7495
5,112001,201562193,2021,Full Season,4166.699999999993,2022-01-26,0.7678571428571429,269,TRUE,2555,1832,0,22,2,6,1,0,16,0,312,448,0,0.696428571428,0.035714285714,0.051282051282,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.8367,0.1633
5,112544,204382671,2021,Full Season,19522.0,2022-01-10,0.5357142857142857,270,TRUE,1825,1811,0,18,1,6,0,3,16,0,8,386,0,0.020725388601,0.041450777202,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3117,0.6883
5,114403,205775574,2021,Quarter Season,300.0,2021-12-14,0.5714285714285714,37,TRUE,1460,1488,0,3,3,0,1,1,4,0,44,74,0,0.594594594594,0.054054054054,0.090909090909,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.956,0.044
5,115012,372086,2021,Full Season,34256.38000000008,2022-01-26,0.8839285714285714,270,TRUE,6570,1857,0,28,0,6,1,0,28,0,428,512,0,0.8359375,0.0546875,0.065420560747,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.361,0.639
5,115662,190279343,2021,Full Season,7464.80000000001,2022-01-07,0.2857142857142857,270,TRUE,4380,1888,0,9,3,2,1,4,8,0,42,250,0,0.168,0.032,0.190476190476,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.3777,0.6223
5,116923,202619387,2021,Quarter Season,1080.0,2021-12-27,0.7619047619047619,99,TRUE,2190,889,0,6,1,0,0,1,72,0,52,178,0,0.29213483146,0.404494382022,1.384615384615,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9859,0.0141
5,117775,207864460,2021,Mini Plan,100.0,2021-11-30,1.0,1,TRUE,1095,14,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.9988,0.0012
5,121500,102823,2021,Full Season,3227.580000000005,2022-01-26,0.8035714285714286,159,TRUE,2920,1889,0,24,0,4,2,0,150,8,458,554,0,0.826714801444,0.270758122743,0.32751091703,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0909,0.9091
5,124883,1074708,2021,Full Season,4422.979999999996,2022-01-26,0.9464285714285714,270,TRUE,5475,1887,0,27,0,3,0,0,40,0,86,164,0,0.524390243902,0.243902439024,0.465116279069,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0484,0.9516
5,126124,201040170,2021,Quarter Season,3542.0,2022-01-26,1.1428571428571428,52,TRUE,2555,204,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,1,0.4127,0.5873
5,128837,1156001,2021,Half Season,3712.8000000000025,2022-01-26,0.9642857142857143,265,TRUE,5110,1843,0,14,0,0,1,0,28,0,44,348,0,0.126436781609,0.080459770114,0.636363636363,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,1,1,0.0517,0.9483
5,130938,127570,2021,Full Season,4162.400000000005,2021-12-14,0.23214285714285715,265,TRUE,12045,1889,0,7,10,1,1,3,42,0,220,548,0,0.401459854014,0.076642335766,0.190909090909,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0.0,1,185,0,0,1,0.0635,0.9365
5,131141,151480,2021,Quarter Season,2280.0,2022-01-09,0.7333333333333333,95,TRUE,2920,1129,0,6,0,1,0,1,28,0,52,52,0,1.0,0.538461538461,0.538461538461,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,1,1,0,0,0,0,0.0,1,185,0,0,0,0.7172,0.2828
