,id,score
0,1192236,1.0
1,2215272,1.0
2,418356,1.0
3,2423230,1.0
4,1657224,1.0
5,1228791,1.0
6,295687,1.0
7,1270602,1.0
8,3251123,1.0
9,3690530,1.0
10,1503092,1.0
11,111562,1.0
12,2292994,1.0
13,3402931,1.0
14,2901578,1.0
15,2521186,1.0
16,2965535,1.0
17,2349395,1.0
18,343603,1.0
19,3153052,1.0
20,1044413,1.0
21,255075,1.0
22,1388246,1.0
23,554214,1.0
24,1402426,1.0
25,3107399,1.0
26,346084,1.0
27,551329,1.0
28,2928460,1.0
29,873081,1.0
30,1296423,1.0
31,378551,1.0
32,8679972,1.0
33,2520816,1.0
34,610960,1.0
35,1191947,1.0
36,2389556,1.0
37,611761,1.0
38,3065522,1.0
39,2223305,1.0
40,2932771,1.0
41,2547526,1.0
42,2285169,1.0
43,1281366,1.0
44,465119,1.0
45,2332141,1.0
46,960501,1.0
47,2168571,1.0
48,2734837,1.0
49,431959,1.0
50,2321732,1.0
51,468411,1.0
52,2715887,1.0
53,2120189,1.0
54,746077,1.0
55,2425577,1.0
56,383166,1.0
57,2523326,1.0
58,3024238,1.0
59,3744251,1.0
60,523268,1.0
61,1740529,1.0
62,3473981,1.0
63,2718432,1.0
64,2088490,1.0
65,1848420,1.0
66,8502160,1.0
67,1747443,1.0
68,3033618,1.0
69,424205,1.0
70,8679968,1.0
71,3347723,1.0
72,2925287,1.0
73,2679126,1.0
74,744048,1.0
75,1467289,1.0
76,2843435,1.0
77,1797562,1.0
78,2717292,1.0
79,2441255,1.0
80,1046115,1.0
81,248376,1.0
82,1899335,1.0
83,1594921,1.0
84,2548591,1.0
85,2918365,1.0
86,3533090,1.0
87,1450279,1.0
88,1044746,1.0
89,23982,1.0
90,58338,1.0
91,2556124,1.0
92,1482483,1.0
93,2086263,1.0
94,363727,1.0
95,1574109,1.0
96,286767,1.0
97,1717418,1.0
98,489624,1.0
99,1717069,1.0
100,1536189,1.0
101,340034,1.0
102,3072170,1.0
103,3374670,1.0
104,2437078,1.0
105,2274169,1.0
106,2317777,1.0
107,2550489,1.0
108,119479,1.0
109,2475532,1.0
110,1517103,1.0
111,1220014,1.0
112,2609243,1.0
113,3219906,1.0
114,270398,1.0
115,2715411,1.0
116,801365,1.0
117,311971,1.0
118,3598261,1.0
119,2570372,1.0
120,2982641,1.0
121,22356,1.0
122,969863,1.0
123,1551999,1.0
124,2120562,1.0
125,2103610,1.0
126,994568,1.0
127,2515186,1.0
128,3200616,1.0
129,3368696,1.0
130,2461733,1.0
131,3403307,1.0
132,2310038,1.0
133,2419976,1.0
134,1402703,1.0
135,3173980,1.0
136,357411,1.0
137,2138727,1.0
138,1428543,1.0
139,2597824,1.0
140,1562618,1.0
141,1869120,1.0
142,215295,1.0
143,304677,1.0
144,3495802,1.0
145,2836630,1.0
146,1952257,1.0
147,2731828,1.0
148,222539,1.0
149,2997158,1.0
150,235472,1.0
151,581206,1.0
152,2997017,1.0
153,1429148,1.0
154,1752168,1.0
155,3689098,1.0
156,410703,1.0
157,439430,1.0
158,59874,1.0
159,2998282,1.0
160,49645,1.0
161,3693660,1.0
162,3017795,1.0
163,711117,1.0
164,2820450,1.0
165,604706,1.0
166,1150472,1.0
167,1630251,1.0
168,2823431,1.0
169,1322971,1.0
170,765827,1.0
171,81818,1.0
172,1729852,1.0
173,3349651,1.0
174,1707451,1.0
175,1338703,1.0
176,1129644,1.0
177,146264,1.0
178,315013,1.0
179,952203,1.0
180,1298486,1.0
181,1097612,1.0
182,1378377,1.0
183,3359591,1.0
184,1416689,1.0
185,381776,1.0
186,3185917,1.0
187,2402032,1.0
188,1579674,1.0
189,1961178,1.0
190,63158,1.0
191,1440090,1.0
192,70026,1.0
193,455864,1.0
194,3618769,1.0
195,905005,1.0
196,145753,1.0
197,2061695,1.0
198,3173177,1.0
199,1333134,1.0
200,1864996,1.0
201,3092170,1.0
202,8435954,1.0
203,60142,1.0
204,1828429,1.0
205,3578463,1.0
206,3747327,1.0
207,639207,1.0
208,2272579,1.0
209,3703739,1.0
210,2968603,1.0
211,3160448,1.0
212,599811,1.0
213,1037659,1.0
214,2638246,1.0
215,2507851,1.0
216,3571234,1.0
217,2632263,1.0
218,2510649,1.0
219,3492234,1.0
220,3154854,1.0
221,522479,1.0
222,2249442,1.0
223,747016,1.0
224,2487886,1.0
225,563062,1.0
226,1737178,1.0
227,4516,1.0
228,891311,1.0
229,306232,1.0
230,1632645,1.0
231,1664847,1.0
232,1944316,1.0
233,3903,1.0
234,3712118,1.0
235,2302638,1.0
236,2844367,1.0
237,532463,1.0
238,1535994,1.0
239,2216094,1.0
240,3692311,1.0
241,1674390,1.0
242,733439,1.0
243,216930,1.0
244,1553732,1.0
245,270784,1.0
246,746799,1.0
247,1354319,1.0
248,2708151,1.0
249,839175,1.0
250,242702,1.0
251,3071223,1.0
252,1948700,1.0
253,3471216,1.0
254,1568034,1.0
255,371927,1.0
256,729219,1.0
257,3144639,1.0
258,179649,1.0
259,111171,1.0
260,1563287,1.0
261,1569798,1.0
262,986550,1.0
263,2358381,1.0
264,354151,1.0
265,1358530,1.0
266,3607675,1.0
267,1641415,1.0
268,3575971,1.0
269,84283,1.0
270,1616480,1.0
271,3127932,1.0
272,806701,1.0
273,1693979,1.0
274,8679973,1.0
275,48553,1.0
276,2933590,1.0
277,3182414,1.0
278,8581523,1.0
279,118896,1.0
280,159390,1.0
281,2382715,1.0
282,31758,1.0
283,689579,1.0
284,108779,1.0
285,1712059,1.0
286,2393491,1.0
287,2940378,1.0
288,949887,1.0
289,14281,1.0
290,279354,1.0
291,1010680,1.0
292,116025,1.0
293,2789487,1.0
294,687787,1.0
295,1632916,1.0
296,1116056,1.0
297,3107951,1.0
298,3001476,1.0
299,1201708,1.0
300,1474833,1.0
301,617303,1.0
302,443072,1.0
303,2854305,1.0
304,1953556,1.0
305,3148771,1.0
306,638745,1.0
307,1187557,1.0
308,984183,1.0
309,2670893,1.0
310,2697561,1.0
311,1972905,1.0
312,3016388,1.0
313,1423591,1.0
314,341272,1.0
315,2299765,1.0
316,1683756,1.0
317,3371564,1.0
318,1719026,1.0
319,722520,1.0
320,440265,1.0
321,3352810,1.0
322,851201,1.0
323,2563619,1.0
324,1268724,1.0
325,908623,1.0
326,2338353,1.0
327,2856883,1.0
328,752319,1.0
329,1782550,1.0
330,2088335,1.0
331,3482397,1.0
332,1898742,1.0
333,3455545,1.0
334,2711925,1.0
335,2767834,1.0
336,861244,1.0
337,1508417,1.0
338,2558255,1.0
339,2644586,1.0
340,3339412,1.0
341,597204,1.0
342,3124183,1.0
343,3718696,1.0
344,67821,1.0
345,2863172,1.0
346,2808044,1.0
347,1256278,1.0
348,1952848,1.0
349,2457285,1.0
350,2916620,1.0
351,2442878,1.0
352,1594658,1.0
353,2038018,1.0
354,390998,1.0
355,629749,1.0
356,3274513,1.0
357,1286512,1.0
358,502379,1.0
359,214400,1.0
360,2423222,1.0
361,2870873,1.0
362,2491405,1.0
363,2936139,1.0
364,1545039,1.0
365,2425194,1.0
366,3480067,1.0
367,2812474,1.0
368,3186763,1.0
369,57033,1.0
370,2989480,1.0
371,1752239,1.0
372,2845061,1.0
373,1735194,1.0
374,3191899,1.0
375,3102570,1.0
376,2488966,1.0
377,2548681,1.0
378,2490894,1.0
379,1459119,1.0
380,8451476,1.0
381,2635190,1.0
382,1048734,1.0
383,1656831,1.0
384,2035013,1.0
385,2854174,1.0
386,3505761,1.0
387,2324589,1.0
388,293705,1.0
389,1279585,1.0
390,2986110,1.0
391,2186132,1.0
392,3202291,1.0
393,1188887,1.0
394,3128904,1.0
395,2383018,1.0
396,762686,1.0
