dimCustomerMasterId,year,productGrouping,totalSpent,recentDate,attendancePercent,renewedBeforeDays,source_tenure,tenure,distToVenue,recency,missed_games_1,missed_games_2,missed_games_over_2,isNextYear_Buyer,Label,Score_0,Score_1
1781,2022,Full Season,2188.75,2022-06-25,0.68,159,1095,1054,10.46,1,2,0,0,0,1,0.3446,0.6554
1869,2022,Half Season,1440.0,2022-05-22,0.75,19,730,508,62.69,1,1,0,0,0,0,0.9304,0.0696
2004,2022,Full Season,2276.3,2022-04-24,0.25,162,730,980,17.84,5,0,1,1,0,1,0.4408,0.5592
2097,2022,Half Season,986.0,2022-05-22,0.25,28,365,491,21.65,1,1,1,0,0,0,0.8825,0.1175
2271,2022,Flex Plan,200.0,2022-06-25,0.5,15,730,81,12.75,1,1,0,0,0,0,0.8564,0.1436
2362,2022,Full Season,3414.45,2022-06-25,0.63,162,1095,991,59.73,1,1,1,0,0,0,0.5701,0.4299
2611,2022,Full Season,22100.0,2022-06-25,0.72,157,730,1101,48.37,1,2,0,0,0,0,0.551,0.449
2614,2022,Full Season,4028.38,2022-05-28,0.25,2,365,142,0.0,2,1,1,0,0,0,0.9704,0.0296
2669,2022,Full Season,397.22,1970-01-01,0.0,162,1095,918,9.54,0,0,0,1,0,0,0.5119,0.4881
2788,2022,Full Season,1530.0,2022-04-24,0.1,162,730,963,0.0,5,0,0,2,0,1,0.4478,0.5522
2832,2022,Full Season,5304.0,2022-05-22,0.4,88,365,354,11.08,3,1,1,1,0,0,0.8127,0.1873
2866,2022,Full Season,952.0,2022-06-25,0.6,73,730,453,38.79,1,3,0,0,0,0,0.8332,0.1668
2883,2022,Full Season,425.0,2022-06-25,0.4,159,730,745,56.49,1,1,0,1,0,0,0.8143,0.1857
2911,2022,Full Season,1138.15,2022-06-25,0.7,162,1095,1034,281.21,1,3,0,0,0,0,0.5157,0.4843
2920,2022,Full Season,437.75,1970-01-01,0.0,159,730,961,47.79,0,0,0,1,0,0,0.6308,0.3692
2962,2022,Full Season,5253.0,2022-06-25,0.75,159,1095,1083,27.58,1,2,0,0,0,1,0.3673,0.6327
3047,2022,Half Season,1138.0,2022-05-22,0.6,12,365,462,66.1,1,2,0,0,0,0,0.9595,0.0405
3064,2022,Full Season,1033.78,1970-01-01,0.0,162,1095,1000,60.17,0,0,0,1,0,0,0.5442,0.4558
3228,2022,Full Season,425.0,2022-06-25,0.6,159,730,990,11.45,1,1,0,1,0,0,0.7131,0.2869
3271,2022,Full Season,525.3,2022-05-28,0.7,161,1095,1051,23.35,2,1,1,0,0,0,0.5727,0.4273
3359,2022,Full Season,787.95,1970-01-01,0.0,162,1095,1067,24.84,0,0,0,1,0,1,0.3785,0.6215
3443,2022,Full Season,7004.0,2022-05-28,0.3,79,730,962,21.65,2,2,1,1,0,0,0.8326,0.1674
3606,2022,Full Season,875.5,2022-05-28,0.5,159,1095,1054,41.7,2,3,1,0,0,0,0.6924,0.3076
3617,2022,Full Season,1050.6,2022-06-25,0.5,161,1095,1055,0.0,1,3,0,0,0,1,0.4613,0.5387
3620,2022,Full Season,452.0,2022-06-25,0.7,25,365,508,26.75,1,3,0,0,0,0,0.8377,0.1623
3641,2022,Full Season,221.85,1970-01-01,0.0,114,365,157,27.58,0,0,0,1,0,0,0.7793,0.2207
3747,2022,Full Season,437.75,2022-06-25,0.7,101,1095,1095,39.09,1,3,0,0,0,0,0.5966,0.4034
3825,2022,Full Season,578.62,2022-05-28,1.0,53,1095,941,42.31,0,0,0,0,0,0,0.7735,0.2265
3876,2022,Full Season,453.49,2022-05-28,0.7,0,0,225,0.0,2,1,1,0,0,0,0.9458,0.0542
3960,2022,Full Season,7956.0,2022-05-28,0.63,87,365,312,2.83,2,1,1,0,0,0,0.8956,0.1044
3990,2022,Full Season,1575.9,2022-06-25,0.65,99,730,968,29.06,1,3,0,0,0,0,0.7381,0.2619
3993,2022,Full Season,256.64,2022-03-12,0.5,29,365,71,12.29,2,0,1,0,0,0,0.8107,0.1893
4029,2022,Full Season,2889.15,2022-06-25,0.5,162,730,976,17.84,1,2,1,0,0,0,0.5222,0.4778
4065,2022,Full Season,1926.1,2022-05-14,0.4,99,1095,978,48.37,4,0,1,1,0,0,0.7984,0.2016
4189,2022,Full Season,1156.0,2022-05-28,0.6,66,365,291,33.23,2,1,1,0,0,0,0.8876,0.1124
4284,2022,Full Season,1156.0,2022-06-25,0.6,78,365,303,82.18,1,3,0,0,0,0,0.8523,0.1477
4296,2022,Full Season,194.34,2022-04-09,0.25,159,1095,815,63.09,0,0,0,1,0,0,0.7499,0.2501
4764,2022,Full Season,3151.8,2022-04-24,0.2,162,1095,1094,37.83,5,0,0,2,0,1,0.2951,0.7049
4866,2022,Full Season,6128.5,2022-05-14,0.3,162,1095,1108,20.98,4,3,0,1,0,1,0.4913,0.5087
4873,2022,Full Season,7004.0,2022-06-25,0.65,162,1095,1111,9.54,1,3,0,0,0,1,0.4113,0.5887
4888,2022,Full Season,1926.1,2022-06-25,0.8,101,1095,1073,82.18,1,2,0,0,0,1,0.4789,0.5211
4919,2022,Full Season,15759.0,2022-06-25,0.25,159,1095,1091,47.39,1,2,2,0,0,0,0.5145,0.4855
4941,2022,Full Season,437.75,2022-06-25,0.6,159,1095,1000,273.73,1,1,0,1,0,0,0.6904,0.3096
4954,2022,Full Season,2315.8,2022-06-25,0.5,22,0,128,52.21,1,1,0,0,0,0,0.9171,0.0829
4998,2022,Full Season,119.42,1970-01-01,0.0,162,1095,761,29.59,0,1,0,0,0,0,0.5153,0.4847
4999,2022,Full Season,437.75,2022-06-25,0.5,159,1095,1054,26.22,1,3,1,0,0,0,0.5308,0.4692
5048,2022,Full Season,437.75,2022-06-25,0.7,159,730,963,53.53,1,1,1,0,0,0,0.7263,0.2737
5051,2022,Full Season,5304.0,2022-06-25,0.8,85,365,430,27.17,1,2,0,0,0,0,0.7434,0.2566
5084,2022,Full Season,437.75,2022-05-14,0.4,159,1095,1054,58.29,4,2,0,1,0,0,0.7859,0.2141
5200,2022,Full Season,118.04,2022-02-26,1.0,9,365,248,17.84,0,0,0,0,0,0,0.6487,0.3513
5359,2022,Full Season,3064.25,2022-05-28,0.5,162,730,808,300.61,2,3,1,0,0,0,0.7334,0.2666
5410,2022,Full Season,596.48,1970-01-01,0.0,22,365,390,19.18,0,0,1,0,0,0,0.7425,0.2575
5501,2022,Full Season,2626.5,2022-05-22,0.4,159,1095,1103,1852.66,3,1,1,1,0,0,0.7118,0.2882
5506,2022,Full Season,2626.5,1970-01-01,0.0,159,1095,979,47.79,0,0,0,1,0,1,0.4143,0.5857
5530,2022,Full Season,437.75,2022-05-22,0.4,159,730,600,0.0,3,0,0,2,0,0,0.7784,0.2216
5557,2022,Full Season,2363.85,2022-05-28,0.27,162,1095,1090,26.81,2,2,1,1,0,0,0.6653,0.3347
5572,2022,Full Season,476.0,2022-03-12,0.2,81,730,306,33.23,8,0,0,1,0,0,0.6935,0.3065
5580,2022,Full Season,1575.9,2022-06-25,0.35,2,1095,1095,58.29,1,3,0,1,0,0,0.7329,0.2671
5589,2022,Full Season,476.0,2022-06-25,0.5,25,730,393,50.46,1,2,0,1,0,0,0.8004,0.1996
5627,2022,Full Season,5804.34,2022-05-28,0.22,14,1095,1076,62.69,2,0,2,1,0,0,0.9414,0.0586
5830,2022,Full Season,2363.85,2022-06-25,0.6,162,1095,1049,46.25,1,2,1,0,0,1,0.3946,0.6054
5889,2022,Full Season,1575.9,2022-06-25,0.6,162,365,516,70.93,1,2,1,0,0,0,0.7332,0.2668
6118,2022,Full Season,2276.3,2022-06-25,0.7,162,1095,1095,60.17,1,3,0,0,0,1,0.3574,0.6426
6230,2022,Full Season,1084.32,2022-05-22,0.11,101,365,505,63.09,3,0,0,2,0,0,0.6955,0.3045
6281,2022,Flex Plan,672.0,1970-01-01,0.0,39,1095,1059,11.04,0,1,0,0,0,1,0.4433,0.5567
6323,2022,Full Season,5690.75,2022-05-28,0.68,162,1095,1070,2.83,2,1,1,0,0,0,0.6025,0.3975
6477,2022,Full Season,1575.9,2022-06-25,0.7,162,1095,1088,56.08,1,3,0,0,0,1,0.3498,0.6502
6529,2022,Full Season,2276.3,2022-05-28,0.5,162,365,517,8.55,2,0,1,1,0,0,0.7684,0.2316
6669,2022,Full Season,326.65,1970-01-01,0.0,162,1095,948,6.46,0,0,0,1,0,1,0.4439,0.5561
6678,2022,Full Season,1400.8,2022-06-25,0.6,162,365,452,8.55,1,2,1,0,0,0,0.7114,0.2886
6766,2022,Full Season,1926.1,2022-05-28,0.45,162,1095,1054,33.3,2,1,2,0,0,0,0.6477,0.3523
6798,2022,Full Season,2626.5,2022-06-25,0.7,159,1095,1053,5.79,1,3,0,0,0,1,0.2729,0.7271
6981,2022,Full Season,2276.3,2022-06-25,0.6,100,1095,1066,23.14,1,4,0,0,0,1,0.4718,0.5282
6986,2022,Full Season,1575.9,2022-04-09,0.1,162,1095,1053,10.85,6,0,0,2,0,1,0.3459,0.6541
7003,2022,Full Season,411.19,2022-03-12,1.0,1,365,15,0.0,0,0,0,0,0,0,0.5902,0.4098
7058,2022,Half Season,2436.0,2022-05-22,0.67,9,1095,976,17.91,1,1,0,0,0,0,0.9677,0.0323
7090,2022,Full Season,2276.3,2022-06-25,0.5,103,730,1076,12.75,1,2,1,0,0,0,0.5408,0.4592
7129,2022,Full Season,1271.22,2022-05-28,0.6,162,0,960,0.0,2,0,2,0,0,0,0.753,0.247
7140,2022,Full Season,903.34,2022-04-09,0.11,162,730,951,5.68,5,0,0,2,0,0,0.581,0.419
7516,2022,Half Season,296.0,2022-05-28,0.5,17,730,944,34.74,1,2,0,0,0,0,0.9037,0.0963
7558,2022,Full Season,1400.8,2022-06-25,0.45,99,730,670,27.58,1,1,0,1,0,0,0.7535,0.2465
7647,2022,Full Season,2276.3,2022-05-14,0.3,162,1095,1090,46.25,4,0,0,2,0,0,0.6149,0.3851
7702,2022,Full Season,952.0,2022-06-25,0.55,21,0,246,12.75,1,4,0,0,0,0,0.8724,0.1276
7836,2022,Full Season,2188.96,2022-06-25,0.72,47,365,272,5.68,1,2,0,0,0,0,0.7977,0.2023
7852,2022,Full Season,787.95,2022-05-14,0.3,162,1095,1055,23.26,4,1,1,1,0,0,0.6155,0.3845
7952,2022,Flex Plan,134.0,2022-06-25,0.25,15,365,326,2.83,1,1,0,0,0,0,0.9293,0.0707
8006,2022,Full Season,2276.3,2022-06-25,0.3,162,730,944,59.73,1,3,0,1,0,0,0.6268,0.3732
8043,2022,Flex Plan,335.0,1970-01-01,0.0,15,1095,875,17.84,0,0,1,0,0,0,0.7421,0.2579
8117,2022,Full Season,2210.0,2022-06-25,0.7,162,1095,1081,21.19,1,3,0,0,0,1,0.3181,0.6819
8309,2022,Flex Plan,222.0,1970-01-01,0.0,14,365,32,10.46,0,0,1,0,0,0,0.7436,0.2564
8482,2022,Full Season,653.3,2022-04-24,0.2,162,1095,947,50.84,0,0,0,1,0,0,0.6446,0.3554
8923,2022,Full Season,787.95,2022-06-25,0.5,101,1095,1076,11.98,1,3,1,0,0,0,0.5975,0.4025
8950,2022,Full Season,1050.6,2022-06-25,0.3,161,1095,1055,27.17,1,1,0,1,0,0,0.5456,0.4544
9004,2022,Full Season,1267.5,2022-05-22,1.0,3,0,3,0.0,0,0,0,0,0,0,0.9612,0.0388
9101,2022,Full Season,875.5,2022-04-09,0.2,159,1095,1054,47.74,6,0,1,1,0,1,0.4888,0.5112
9132,2022,Full Season,4377.5,2022-06-25,0.6,99,730,992,27.17,1,2,1,0,0,0,0.7257,0.2743
9281,2022,Full Season,4692.0,2022-06-25,0.45,87,365,388,48.26,1,2,1,0,0,0,0.811,0.189
9380,2022,Full Season,6662.88,2022-05-28,0.45,101,1095,1089,70.42,2,1,2,0,0,0,0.868,0.132
9420,2022,Full Season,1400.8,2022-05-22,0.45,162,1095,1047,19.18,3,0,1,1,0,0,0.6211,0.3789
9450,2022,Full Season,437.75,2022-06-25,0.4,159,730,986,8.55,1,1,1,1,0,0,0.7295,0.2705
9542,2022,Full Season,2626.5,2022-05-28,0.3,32,1095,1102,44.96,2,0,1,1,0,0,0.8585,0.1415
9591,2022,Full Season,4420.0,2022-06-25,0.7,101,1095,1068,21.65,1,2,0,0,0,0,0.5346,0.4654
9627,2022,Full Season,1575.9,2022-06-25,0.47,72,1095,1090,10.85,1,2,1,0,0,0,0.5712,0.4288
9815,2022,Full Season,1105.0,2022-06-25,0.8,123,1095,1083,23.26,1,2,0,0,0,0,0.5504,0.4496
10019,2022,Full Season,1050.6,2022-06-25,0.2,100,1095,1054,17.84,1,1,0,1,0,0,0.6462,0.3538
10135,2022,Full Season,700.4,1970-01-01,0.0,162,730,963,33.23,0,0,0,1,0,1,0.4618,0.5382
10202,2022,Full Season,850.72,2022-03-12,0.27,86,365,373,6.14,4,0,0,1,0,0,0.7438,0.2562
10368,2022,Full Season,700.4,2022-05-22,0.6,162,730,968,17.84,3,1,0,1,0,0,0.6216,0.3784
10675,2022,Full Season,2276.3,2022-05-14,0.45,162,730,983,19.63,4,1,0,1,0,0,0.6022,0.3978
10964,2022,Full Season,1575.9,2022-06-25,0.5,44,730,747,51.41,1,3,1,0,0,0,0.7779,0.2221
10998,2022,Full Season,5253.0,1970-01-01,0.0,159,730,864,41.92,0,0,0,1,0,1,0.4891,0.5109
11051,2022,Full Season,2276.3,2022-06-25,0.65,15,1095,1075,63.09,1,3,0,0,0,0,0.7173,0.2827
11071,2022,Full Season,2805.0,2022-05-28,0.4,101,1095,531,22.27,2,1,2,0,0,0,0.8485,0.1515
11130,2022,Full Season,935.0,2022-06-25,0.8,162,730,1000,50.09,1,2,0,0,0,0,0.557,0.443
11139,2022,Full Season,875.5,2022-06-25,0.55,159,1095,1084,149.03,1,2,1,0,0,0,0.5543,0.4457
11215,2022,Full Season,2101.2,2022-06-25,0.5,161,1095,1053,46.25,1,2,1,0,0,1,0.4562,0.5438
11350,2022,Full Season,3414.45,2022-06-25,0.23,162,1095,1094,23.35,1,1,1,1,0,1,0.4351,0.5649
11429,2022,Full Season,1632.0,2022-05-28,0.4,60,365,285,47.74,2,0,1,1,0,0,0.8807,0.1193
11445,2022,Full Season,476.0,2022-06-25,0.8,34,365,259,19.63,1,2,0,0,0,0,0.8569,0.1431
11506,2022,Full Season,875.5,1970-01-01,0.0,38,1095,1027,46.25,0,0,0,1,0,0,0.6363,0.3637
11631,2022,Full Season,459.46,2022-06-25,0.7,162,1095,1058,1.84,1,1,1,0,0,1,0.3695,0.6305
11912,2022,Full Season,3151.8,2022-05-22,0.45,162,1095,1112,25.94,3,2,0,1,0,0,0.5921,0.4079
11921,2022,Full Season,1575.9,2022-03-12,0.05,162,730,976,46.25,8,1,0,1,0,1,0.4216,0.5784
12004,2022,Full Season,2244.0,2022-06-25,0.7,67,365,292,324.38,1,1,1,0,0,0,0.801,0.199
12020,2022,Full Season,8755.0,2022-05-28,0.63,159,1095,1114,53.53,2,1,1,0,0,0,0.7224,0.2776
12090,2022,Full Season,476.0,2022-06-25,0.6,39,730,479,2.83,1,4,0,0,0,0,0.6926,0.3074
12107,2022,Full Season,1575.9,2022-05-28,0.3,161,1095,1075,65.22,2,1,1,1,0,0,0.708,0.292
12152,2022,Full Season,875.5,2022-05-28,0.1,24,1095,864,59.73,2,0,1,1,0,0,0.7997,0.2003
12480,2022,Full Season,6566.25,2022-05-28,0.17,159,730,977,48.37,2,0,1,1,0,0,0.5989,0.4011
12524,2022,Full Season,841.1,2022-06-25,0.5,4,730,144,37.83,1,1,0,0,0,0,0.8607,0.1393
12547,2022,Full Season,646.21,2022-06-25,0.2,162,1095,668,74.68,1,1,0,1,0,0,0.722,0.278
12551,2022,Full Season,247.42,1970-01-01,0.0,162,1095,858,59.13,0,0,0,1,0,0,0.6105,0.3895
12696,2022,Full Season,1138.15,2022-05-22,0.6,100,1095,1054,25.94,3,1,0,1,0,0,0.779,0.221
13075,2022,Full Season,2188.75,1970-01-01,0.0,1,730,975,50.84,0,0,0,1,0,0,0.6784,0.3216
13116,2022,Full Season,2276.3,2022-06-25,0.6,162,1095,1089,58.29,1,4,0,0,0,1,0.4731,0.5269
13125,2022,Full Season,251.24,2022-03-12,0.4,159,730,818,29.38,3,0,0,1,0,0,0.6687,0.3313
13304,2022,Full Season,437.75,2022-04-24,0.2,159,730,964,13.37,5,1,1,1,0,0,0.6808,0.3192
13427,2022,Full Season,3151.8,2022-04-24,0.27,159,1095,1116,178.22,5,0,1,1,0,1,0.3546,0.6454
13443,2022,Full Season,5950.0,2022-06-25,0.8,162,730,958,26.75,1,2,0,0,0,0,0.5858,0.4142
13492,2022,Full Season,1530.0,2022-05-28,0.45,162,1095,1053,11.36,2,3,1,0,0,0,0.6101,0.3899
13495,2022,Full Season,10200.0,2022-06-25,0.63,100,0,325,15.07,1,3,0,0,0,0,0.9216,0.0784
13500,2022,Full Season,22100.0,2022-05-14,0.35,158,1095,1101,47.74,4,0,1,1,0,0,0.5681,0.4319
13541,2022,Full Season,309.88,2022-06-25,0.75,5,0,151,25.94,1,1,0,0,0,0,0.9054,0.0946
13603,2022,Full Season,1428.0,2022-06-25,0.65,53,1095,1094,41.92,1,1,1,0,0,0,0.5492,0.4508
13608,2022,Full Season,4552.6,2022-06-25,0.7,79,1095,1073,26.81,1,2,0,0,0,0,0.5346,0.4654
13761,2022,Full Season,1313.25,2022-06-25,0.67,95,1095,1090,17.0,1,3,0,0,0,0,0.6574,0.3426
13791,2022,Full Season,4552.6,2022-06-25,0.63,162,365,521,33.3,1,1,1,0,0,0,0.7038,0.2962
13849,2022,Full Season,1050.6,2022-06-25,0.8,161,1095,1053,48.37,1,2,0,0,0,1,0.3595,0.6405
14109,2022,Full Season,10506.0,2022-06-25,0.7,159,1095,1109,38.15,1,1,1,0,0,1,0.3215,0.6785
14136,2022,Full Season,3400.0,2022-03-12,0.02,75,730,747,10.7,8,1,0,1,0,0,0.5968,0.4032
14302,2022,Full Season,2188.75,2022-05-28,0.1,1,730,975,59.73,2,0,1,1,0,0,0.9293,0.0707
14387,2022,Full Season,2276.3,2022-05-28,0.45,162,730,978,11.36,2,0,1,1,0,0,0.6449,0.3551
14489,2022,Full Season,10608.0,2022-06-25,0.5,82,365,515,17.0,1,1,1,0,0,0,0.7625,0.2375
14692,2022,Full Season,2210.0,2022-06-25,0.65,103,1095,1076,19.18,1,3,0,0,0,0,0.5963,0.4037
14763,2022,Full Season,2276.3,2022-02-26,0.1,162,1095,1116,47.74,9,0,0,1,0,1,0.3668,0.6332
15154,2022,Full Season,437.75,2022-05-22,0.4,159,1095,1054,52.45,3,3,0,1,0,0,0.738,0.262
15380,2022,Full Season,1926.1,2022-05-14,0.35,68,730,293,27.17,4,2,0,1,0,0,0.8659,0.1341
15440,2022,Full Season,1575.9,2022-05-22,0.5,110,1095,1062,10.85,3,2,0,1,0,0,0.7633,0.2367
15529,2022,Full Season,875.5,2022-06-25,0.8,117,1095,1080,45.06,1,2,0,0,0,0,0.5616,0.4384
15535,2022,Full Season,2346.0,2022-06-25,0.75,54,730,978,10.5,1,2,0,0,0,0,0.6065,0.3935
15593,2022,Full Season,3064.25,2022-05-22,0.4,162,1095,1114,48.37,3,0,0,2,0,0,0.6255,0.3745
15703,2022,Full Season,7004.0,2022-05-28,0.7,162,730,727,8.55,2,1,1,0,0,0,0.8004,0.1996
15715,2022,Full Season,5253.0,2022-05-22,0.4,159,730,957,9.54,3,1,1,1,0,0,0.7326,0.2674
15816,2022,Full Season,2346.0,2022-05-28,0.3,33,365,431,42.31,2,0,2,1,0,0,0.873,0.127
15980,2022,Full Season,1050.6,2022-06-25,0.55,161,1095,1084,17.84,1,2,1,0,0,1,0.4614,0.5386
16015,2022,Full Season,226.15,1970-01-01,0.0,162,1095,919,26.68,0,0,0,1,0,0,0.5278,0.4722
16036,2022,Full Season,437.75,2022-06-25,0.3,159,1095,1026,34.74,1,2,0,1,0,0,0.7289,0.2711
16046,2022,Full Season,7004.0,2022-06-25,0.6,110,1095,1110,10.85,1,1,0,1,0,1,0.4748,0.5252
16070,2022,Full Season,1050.6,2022-05-28,0.45,161,1095,1082,10.85,2,0,2,0,0,0,0.6709,0.3291
16072,2022,Full Season,875.5,2022-04-09,0.25,159,1095,1054,16.2,6,1,0,1,0,1,0.4189,0.5811
16175,2022,Full Season,1575.9,2022-06-25,0.8,162,1095,1090,44.7,1,2,0,0,0,1,0.3179,0.6821
16192,2022,Half Season,2436.0,2022-05-22,0.67,1,0,226,20.13,1,2,0,0,0,0,0.9348,0.0652
16245,2022,Full Season,4040.0,1970-01-01,0.0,102,1095,1101,63.09,0,0,0,1,0,1,0.3799,0.6201
16331,2022,Full Season,476.0,2022-05-22,0.3,53,730,718,25.94,3,0,0,2,0,0,0.84,0.16
16378,2022,Full Season,4552.6,2022-05-28,0.15,162,1095,1054,37.83,2,0,1,1,0,1,0.4463,0.5537
16416,2022,Full Season,5253.0,2022-06-25,0.8,159,1095,1108,1.84,1,2,0,0,0,1,0.3106,0.6894
16426,2022,Full Season,1400.8,2022-05-14,0.3,79,1095,969,52.45,4,0,0,2,0,0,0.7767,0.2233
16483,2022,Full Season,525.3,2022-05-28,0.6,50,365,808,70.93,2,2,1,0,0,0,0.8854,0.1146
16535,2022,Full Season,1843.82,2022-06-25,0.78,19,365,244,17.84,1,2,0,0,0,0,0.8071,0.1929
16539,2022,Full Season,6128.5,2022-06-25,0.75,162,1095,1110,8.55,1,2,0,0,0,1,0.3151,0.6849
16613,2022,Full Season,4377.5,2022-06-25,0.75,102,730,1003,8.11,1,2,0,0,0,0,0.7038,0.2962
16656,2022,Full Season,579.22,2022-04-09,0.29,14,1095,578,23.26,1,1,1,0,0,0,0.8204,0.1796
16775,2022,Full Season,1400.8,2022-06-25,0.45,162,1095,1054,23.14,1,3,1,0,0,1,0.4616,0.5384
16892,2022,Full Season,6128.5,2022-05-22,0.25,162,730,711,51.68,3,0,0,2,0,0,0.6901,0.3099
16924,2022,Full Season,2276.3,2022-03-12,0.2,162,1095,1070,33.3,8,0,0,1,0,1,0.2832,0.7168
17101,2022,Full Season,247.42,1970-01-01,0.0,162,730,782,17.91,0,0,0,1,0,1,0.482,0.518
17137,2022,Full Season,2276.3,2022-06-25,0.5,162,1095,1056,49.95,1,1,2,0,0,1,0.4029,0.5971
17184,2022,Full Season,437.75,2022-04-24,0.1,114,1095,1033,13.37,5,0,0,2,0,0,0.5923,0.4077
17191,2022,Half Season,1160.0,2022-05-22,0.5,5,1095,1091,47.79,1,3,0,0,0,0,0.9635,0.0365
17316,2022,Full Season,1575.9,2022-06-25,0.2,115,1095,1111,11.04,1,1,0,1,0,0,0.5857,0.4143
17341,2022,Full Season,12257.0,2022-05-28,0.63,68,1095,1063,10.7,2,1,1,0,0,0,0.7404,0.2596
17412,2022,Full Season,2224.92,1970-01-01,0.0,159,730,831,10.5,0,0,0,1,0,1,0.4701,0.5299
17418,2022,Full Season,2276.3,2022-05-28,0.5,162,730,958,48.37,2,1,2,0,0,0,0.699,0.301
17483,2022,Half Season,414.0,2022-02-26,1.0,8,1095,826,63.09,0,0,0,0,0,0,0.7757,0.2243
17484,2022,Full Season,3151.8,2022-06-25,0.7,100,1095,1091,35.95,1,2,0,0,0,0,0.5068,0.4932
17489,2022,Full Season,787.95,2022-05-22,0.3,162,1095,1070,20.13,3,0,2,1,0,0,0.6586,0.3414
17524,2022,Full Season,5253.0,2022-06-25,0.75,159,730,944,6.46,1,2,0,0,0,0,0.6358,0.3642
17545,2022,Full Season,2346.0,2022-06-25,0.65,162,365,387,23.14,1,3,0,0,0,0,0.6902,0.3098
17575,2022,Full Season,1400.8,1970-01-01,0.0,162,1095,1048,27.17,0,0,0,1,0,1,0.3395,0.6605
17598,2022,Full Season,1138.15,2022-05-28,0.5,95,730,320,0.0,2,1,2,0,0,0,0.8776,0.1224
17643,2022,Full Season,4552.6,2022-06-25,0.7,162,1095,1095,33.3,1,1,1,0,0,1,0.3496,0.6504
17822,2022,Full Season,2276.3,2022-06-25,0.6,162,365,509,4360.21,1,4,0,0,0,0,0.6321,0.3679
17832,2022,Full Season,3193.0,1970-01-01,0.0,24,0,130,270.76,0,0,1,0,0,0,0.8437,0.1563
17856,2022,Full Season,1400.8,2022-06-25,0.4,162,1095,1025,7.19,1,3,0,1,0,0,0.5237,0.4763
17867,2022,Full Season,963.05,2022-05-28,0.5,162,730,950,65.22,2,1,2,0,0,0,0.685,0.315
18021,2022,Full Season,633.75,2022-05-22,1.0,0,0,0,0.0,0,0,0,0,0,0,0.9629,0.0371
18060,2022,Full Season,700.4,1970-01-01,0.0,162,730,976,44.96,0,0,0,1,0,1,0.4544,0.5456
18184,2022,Full Season,700.4,2022-05-14,0.3,162,730,969,65.22,4,0,0,2,0,0,0.653,0.347
18232,2022,Full Season,1926.1,2022-06-25,0.75,99,1095,992,11.36,1,2,0,0,0,0,0.5585,0.4415
18410,2022,Full Season,8976.0,2022-05-22,0.38,88,365,438,35.1,3,0,0,2,0,0,0.8009,0.1991
18533,2022,Full Season,3064.25,1970-01-01,0.0,162,1095,1088,47.74,0,0,0,1,0,1,0.2777,0.7223
