,id,score
0,23982,1.0
1,2928252,1.0
2,1228791,1.0
3,60142,1.0
4,1729392,1.0
5,2088490,1.0
6,3681201,1.0
7,3692876,1.0
8,992270,1.0
9,8435954,1.0
10,8581523,1.0
11,3219906,1.0
12,360730,1.0
13,1553380,1.0
14,1561218,1.0
15,381776,1.0
16,397400,1.0
17,409995,1.0
18,2710606,1.0
19,2715411,1.0
20,2843435,1.0
21,1752168,1.0
22,3374670,1.0
23,3072170,1.0
24,3144639,1.0
25,748314,1.0
26,747016,1.0
27,752319,1.0
28,764676,1.0
29,773942,1.0
30,1909401,1.0
31,810487,1.0
32,1953556,1.0
33,1961178,1.0
34,2379800,1.0
35,2389556,1.0
36,2391385,1.0
37,2420857,1.0
38,2476142,1.0
39,2507851,1.0
40,2662109,1.0
41,3232674,1.0
42,2256172,1.0
43,1116056,1.0
44,3533090,1.0
45,398879,1.0
46,2515186,1.0
47,2275762,1.0
48,341272,1.0
49,3024182,1.0
50,2560146,1.0
51,1306432,1.0
52,3040238,1.0
53,1398760,1.0
54,2982641,1.0
55,2975418,1.0
56,2321732,1.0
57,2372848,1.0
58,389428,1.0
59,689579,1.0
60,1072790,1.0
61,2274169,1.0
62,3436178,1.0
63,719630,1.0
64,2941769,1.0
65,98099,1.0
66,3153052,1.0
67,275539,1.0
68,3410830,1.0
69,1816773,1.0
70,2632263,1.0
71,2717292,1.0
72,2550489,1.0
73,3017795,1.0
74,508983,1.0
75,1720556,1.0
76,2522145,1.0
77,2609243,1.0
78,3246411,1.0
79,397428,1.0
80,1584693,1.0
81,413747,1.0
82,462810,1.0
83,1674660,1.0
84,986550,1.0
85,647647,1.0
86,18784,1.0
87,2935421,1.0
88,2558255,1.0
89,429639,1.0
90,1632645,1.0
91,3732414,1.0
92,2340106,1.0
93,1016500,1.0
94,1446128,1.0
95,1457456,1.0
96,2521186,1.0
97,623797,1.0
98,2489295,1.0
99,1126718,1.0
100,3623377,1.0
101,1717069,1.0
102,615590,1.0
103,206388,1.0
104,2400625,1.0
105,2490894,1.0
106,3596280,1.0
107,3620355,1.0
108,2847718,1.0
109,2916127,1.0
110,8502160,1.0
111,8579595,1.0
112,643446,1.0
113,3685122,1.0
114,1074092,1.0
115,378551,1.0
116,489624,1.0
117,680983,1.0
118,2402032,1.0
119,1720700,1.0
120,2489985,1.0
121,127976,1.0
122,1220014,1.0
123,1037659,1.0
124,8636794,1.0
125,1255423,1.0
126,248376,1.0
127,2067998,1.0
128,1221077,1.0
129,286767,1.0
130,108779,1.0
131,689261,1.0
132,3455545,1.0
133,3463515,1.0
134,2854305,1.0
135,1632916,1.0
136,3011335,1.0
137,3422358,1.0
138,315013,1.0
139,3215514,1.0
140,2123748,1.0
141,1517547,1.0
142,1549463,1.0
143,3677303,1.0
144,357411,1.0
145,934934,1.0
146,2854174,1.0
147,530834,1.0
148,2940378,1.0
149,3274615,1.0
150,868264,1.0
151,3727276,1.0
152,1571660,1.0
153,411165,1.0
154,2928460,1.0
155,738144,1.0
156,3480067,1.0
157,984183,1.0
158,1406296,1.0
159,1416653,1.0
160,1942273,1.0
161,2515552,1.0
162,2644322,1.0
163,2746943,1.0
164,1579674,1.0
165,2682302,1.0
166,3195739,1.0
167,1972905,1.0
168,2718432,1.0
169,2216094,1.0
170,2285169,1.0
171,402286,1.0
172,1380886,1.0
173,1719455,1.0
174,1863931,1.0
175,756350,1.0
176,1944316,1.0
177,1952257,1.0
178,3306169,1.0
179,2327554,1.0
180,2441255,1.0
181,2577680,1.0
182,1596764,1.0
183,2017693,1.0
184,2983711,1.0
185,3598261,1.0
186,2820321,1.0
187,2532073,1.0
188,882696,1.0
189,1003150,1.0
190,2083937,1.0
191,2670731,1.0
192,2374309,1.0
193,2538643,1.0
194,2183573,1.0
195,439430,1.0
196,1635542,1.0
197,3333513,1.0
198,1967152,1.0
199,1548825,1.0
200,8660626,1.0
201,2321631,1.0
202,3745249,1.0
203,3065820,1.0
204,181976,1.0
205,1371748,1.0
206,1429390,1.0
207,638842,1.0
208,1772748,1.0
209,3403307,1.0
210,3431345,1.0
211,1834457,1.0
212,1837876,1.0
213,3473981,1.0
214,733439,1.0
215,2237851,1.0
216,1120452,1.0
217,1141874,1.0
218,1159472,1.0
219,1171610,1.0
220,185836,1.0
221,3459763,1.0
222,2530411,1.0
223,2993264,1.0
224,1286512,1.0
225,2766776,1.0
226,2809191,1.0
227,3471930,1.0
228,3486430,1.0
229,3518206,1.0
230,3193963,1.0
231,3220914,1.0
232,367189,1.0
233,2594089,1.0
234,2759484,1.0
235,3211554,1.0
236,3216042,1.0
237,1539720,1.0
238,1589040,1.0
239,486204,1.0
240,1674390,1.0
241,2488966,1.0
242,1529931,1.0
243,367596,1.0
244,395313,1.0
245,458384,1.0
246,3284944,1.0
247,2218786,1.0
248,3752129,1.0
249,2305170,1.0
250,2359673,1.0
251,2416694,1.0
252,2430654,1.0
253,3173980,1.0
254,3183761,1.0
255,1503092,1.0
256,3185917,1.0
257,363946,1.0
258,1577063,1.0
259,456814,1.0
260,970329,1.0
261,2147388,1.0
262,1023584,1.0
263,1864996,1.0
264,755563,1.0
265,1918849,1.0
266,2468362,1.0
267,2489966,1.0
268,2523326,1.0
269,620835,1.0
270,1386321,1.0
271,2302638,1.0
272,3418371,1.0
273,346084,1.0
274,1521922,1.0
275,337066,1.0
276,1559099,1.0
277,2086633,1.0
278,3653631,1.0
279,2120562,1.0
280,2168134,1.0
281,2884687,1.0
282,14281,1.0
283,15575,1.0
284,2924316,1.0
285,1201708,1.0
286,1213075,1.0
287,452979,1.0
288,478191,1.0
289,522479,1.0
290,1677946,1.0
291,534148,1.0
292,1695755,1.0
293,1696309,1.0
294,596792,1.0
295,985080,1.0
296,2182389,1.0
297,2244070,1.0
298,235873,1.0
299,904387,1.0
300,3632752,1.0
301,3663847,1.0
302,1356037,1.0
303,3097617,1.0
304,1298486,1.0
305,2358407,1.0
306,3126637,1.0
307,3416544,1.0
308,1858975,1.0
309,2291572,1.0
310,286706,1.0
311,287474,1.0
312,3114595,1.0
313,3182733,1.0
314,3214910,1.0
315,1541196,1.0
316,1906916,1.0
317,2971712,1.0
318,2976772,1.0
319,85882,1.0
320,524312,1.0
321,607768,1.0
322,1737178,1.0
323,1747443,1.0
324,3712927,1.0
325,995484,1.0
326,3731850,1.0
327,1047135,1.0
328,2229689,1.0
329,3368696,1.0
330,3392368,1.0
331,1173272,1.0
332,2429388,1.0
333,450920,1.0
334,1270602,1.0
335,1924469,1.0
336,1983597,1.0
337,867070,1.0
338,2516122,1.0
339,2606208,1.0
340,2612663,1.0
341,2675127,1.0
342,2736156,1.0
343,2741456,1.0
344,608411,1.0
345,1429148,1.0
346,1063836,1.0
347,3016388,1.0
348,1952848,1.0
349,1977548,1.0
350,1235364,1.0
351,217685,1.0
352,3621896,1.0
353,955534,1.0
354,957682,1.0
355,995054,1.0
356,2024742,1.0
357,146264,1.0
358,1387616,1.0
359,237886,1.0
360,243353,1.0
361,3154854,1.0
362,841167,1.0
363,3557531,1.0
364,892672,1.0
365,2038018,1.0
366,911273,1.0
367,920469,1.0
368,1247802,1.0
369,2989480,1.0
370,438289,1.0
371,3614627,1.0
372,2703781,1.0
373,2823531,1.0
374,3655140,1.0
375,2686874,1.0
376,2713261,1.0
377,1508417,1.0
378,1965846,1.0
379,1979145,1.0
380,3588907,1.0
381,2368217,1.0
382,1759525,1.0
383,640792,1.0
384,734869,1.0
385,2244122,1.0
386,8671456,1.0
387,1274120,1.0
388,2985438,1.0
389,114139,1.0
390,142485,1.0
391,746005,1.0
392,3483895,1.0
393,842188,1.0
394,2629269,1.0
395,2684819,1.0
396,2077603,1.0
397,136393,1.0
398,3052001,1.0
399,1874463,1.0
400,1441226,1.0
401,3133377,1.0
402,3138587,1.0
403,3230260,1.0
404,3596678,1.0
405,2553218,1.0
406,418356,1.0
407,1253085,1.0
408,2767834,1.0
409,2783359,1.0
410,2789520,1.0
411,2813687,1.0
412,2863752,1.0
413,1179126,1.0
414,3449201,1.0
415,1927389,1.0
416,3511479,1.0
417,1268753,1.0
418,526970,1.0
419,550062,1.0
420,565690,1.0
421,3372748,1.0
422,477910,1.0
423,3290976,1.0
424,1673961,1.0
425,1692731,1.0
426,1693206,1.0
427,2184505,1.0
428,2202260,1.0
429,2216460,1.0
430,1061556,1.0
431,2617934,1.0
432,2658555,1.0
433,2717986,1.0
434,2747078,1.0
435,3692311,1.0
436,3011821,1.0
437,3041450,1.0
438,183003,1.0
439,3098576,1.0
440,2386801,1.0
441,2461301,1.0
442,305218,1.0
443,3188091,1.0
444,1568219,1.0
445,764109,1.0
446,3492372,1.0
447,1148480,1.0
448,470507,1.0
449,1644947,1.0
450,484779,1.0
451,1839804,1.0
452,1331221,1.0
453,1726325,1.0
454,1767648,1.0
455,3389839,1.0
456,1774175,1.0
457,672551,1.0
458,2418397,1.0
459,2450035,1.0
460,2511916,1.0
461,557583,1.0
462,1854193,1.0
463,2548591,1.0
464,2630103,1.0
465,2698830,1.0
466,636119,1.0
467,3620920,1.0
468,28914,1.0
469,511868,1.0
470,877275,1.0
471,2781114,1.0
472,381867,1.0
473,1596751,1.0
474,1319990,1.0
475,1326003,1.0
476,2100957,1.0
477,3692286,1.0
478,2289673,1.0
479,1607019,1.0
480,2804359,1.0
481,8568954,1.0
482,1712059,1.0
483,612487,1.0
484,100595,1.0
485,1536189,1.0
486,420600,1.0
487,2382289,1.0
488,2425823,1.0
489,2524481,1.0
490,3130538,1.0
491,607560,1.0
492,2230643,1.0
493,87293,1.0
494,2874764,1.0
495,1207507,1.0
496,1227018,1.0
497,44311,1.0
498,3330117,1.0
499,3103638,1.0
500,233350,1.0
501,2807559,1.0
502,2844657,1.0
503,1589977,1.0
504,3133701,1.0
505,884181,1.0
506,1615925,1.0
507,562679,1.0
508,149372,1.0
509,2268751,1.0
510,154386,1.0
511,1006596,1.0
512,2008044,1.0
513,2044425,1.0
514,2861638,1.0
515,320340,1.0
516,396880,1.0
517,1880664,1.0
518,1168528,1.0
519,2394733,1.0
520,2428644,1.0
521,1440090,1.0
522,311056,1.0
523,3491411,1.0
524,2553966,1.0
525,2582665,1.0
526,3458851,1.0
527,1481081,1.0
528,2829262,1.0
529,3427725,1.0
530,3459520,1.0
531,1107732,1.0
532,1112512,1.0
533,2061695,1.0
534,940466,1.0
535,3707029,1.0
536,133872,1.0
537,1402842,1.0
538,1471047,1.0
539,403254,1.0
540,2391902,1.0
541,3111681,1.0
542,3395904,1.0
543,708704,1.0
544,1861024,1.0
545,452215,1.0
546,462030,1.0
547,1042780,1.0
548,1073665,1.0
549,2562510,1.0
550,2103166,1.0
551,8679973,1.0
552,1633971,1.0
553,1188887,1.0
554,459375,1.0
555,3280160,1.0
556,577547,1.0
557,2997017,1.0
558,97733,1.0
559,1300009,1.0
560,101330,1.0
561,1315660,1.0
562,3033618,1.0
563,157370,1.0
564,1372024,1.0
565,1390983,1.0
566,1723319,1.0
567,1723921,1.0
568,1724154,1.0
569,629749,1.0
570,1755345,1.0
571,1757732,1.0
572,638745,1.0
573,642377,1.0
574,1790476,1.0
575,1044746,1.0
576,1048487,1.0
577,3743788,1.0
578,1276172,1.0
579,1074584,1.0
580,1079764,1.0
581,2980793,1.0
582,2989042,1.0
583,3019261,1.0
584,1378510,1.0
585,189301,1.0
586,1391145,1.0
587,1397939,1.0
588,3093779,1.0
589,1849285,1.0
590,742872,1.0
591,750968,1.0
592,1867425,1.0
593,1884473,1.0
594,1912001,1.0
595,3485905,1.0
596,806416,1.0
597,813390,1.0
598,1945696,1.0
599,3524763,1.0
600,3524204,1.0
601,3522602,1.0
602,3529251,1.0
603,1981589,1.0
604,856809,1.0
605,2635190,1.0
606,2636265,1.0
607,2684468,1.0
608,2703058,1.0
609,2769609,1.0
610,2771304,1.0
611,2788550,1.0
612,2808044,1.0
613,2865507,1.0
614,2871429,1.0
615,1195362,1.0
616,16961,1.0
617,2936834,1.0
618,2947484,1.0
619,2951491,1.0
620,2659875,1.0
621,3578463,1.0
622,3597528,1.0
623,2042695,1.0
624,3610225,1.0
625,3618769,1.0
626,914035,1.0
627,917708,1.0
628,933105,1.0
629,222539,1.0
630,3100976,1.0
631,3107398,1.0
632,3116991,1.0
633,3128904,1.0
634,2606463,1.0
635,2622604,1.0
636,777279,1.0
637,2404005,1.0
638,183815,1.0
639,3090531,1.0
640,3065910,1.0
641,1210933,1.0
642,3714092,1.0
643,2385722,1.0
644,2423230,1.0
645,3280301,1.0
646,3176874,1.0
647,354151,1.0
648,409148,1.0
649,174211,1.0
650,270784,1.0
651,1474131,1.0
652,2536716,1.0
653,2540507,1.0
654,2549445,1.0
655,2104177,1.0
656,956545,1.0
657,3675479,1.0
658,3681456,1.0
659,2122632,1.0
660,1250054,1.0
661,49645,1.0
662,1257070,1.0
663,1267444,1.0
664,8678374,1.0
665,429913,1.0
666,431567,1.0
667,1637061,1.0
668,1659732,1.0
669,3318244,1.0
670,1680533,1.0
671,3328898,1.0
672,544832,1.0
673,1137398,1.0
674,1160502,1.0
675,1814342,1.0
676,1819752,1.0
677,2338353,1.0
678,2349395,1.0
679,2363861,1.0
680,2369630,1.0
681,2377247,1.0
682,2390359,1.0
683,2399698,1.0
684,2432939,1.0
685,2458030,1.0
686,2469980,1.0
687,2488872,1.0
688,1484988,1.0
689,1494449,1.0
