,id,score
0,3725717,1.0
1,2089357,1.0
2,1418571,1.0
3,1620574,1.0
4,1111162,1.0
5,2944594,1.0
6,1731392,1.0
7,2133366,1.0
8,2098838,1.0
9,1193725,1.0
10,1180590,1.0
11,2806220,1.0
12,3102170,1.0
13,3062239,1.0
14,3125087,1.0
15,70952,1.0
16,1194103,1.0
17,25238,1.0
18,1639056,1.0
19,2797487,1.0
20,1367328,1.0
21,397703,1.0
22,907705,1.0
23,1451062,1.0
24,2791105,1.0
25,2241225,1.0
26,2017278,1.0
27,2664271,1.0
28,710760,1.0
29,2354666,1.0
30,1323769,1.0
31,206948,1.0
32,1934111,1.0
33,1824913,1.0
34,910228,1.0
35,87853,1.0
36,1265279,1.0
37,1922381,1.0
38,3225665,1.0
39,1229822,1.0
40,1190386,1.0
41,131622,1.0
42,325332,1.0
43,567070,1.0
44,2809961,1.0
45,1440353,1.0
46,899848,1.0
47,2114259,1.0
48,630684,1.0
49,422773,1.0
50,1200353,1.0
51,2965718,1.0
52,1830947,1.0
53,2470194,1.0
54,3214091,1.0
55,873606,1.0
56,3599832,1.0
57,3075349,1.0
58,2226963,1.0
59,1374165,1.0
60,3669636,1.0
61,8540314,1.0
62,2281226,1.0
63,2534815,1.0
64,2661816,1.0
65,37811,1.0
66,249048,1.0
67,3110461,1.0
68,1442673,1.0
69,255511,1.0
70,8430675,1.0
71,3600083,1.0
72,2722214,1.0
73,99747,1.0
74,523638,1.0
75,1958803,1.0
76,2842024,1.0
77,2517667,1.0
78,1965026,1.0
79,2265344,1.0
80,1449830,1.0
81,3567953,1.0
82,568040,1.0
83,1735051,1.0
84,1257503,1.0
85,2236785,1.0
86,3026086,1.0
87,1358827,1.0
88,2266762,1.0
89,2355116,1.0
90,1053090,1.0
91,502624,1.0
92,681128,1.0
93,885384,1.0
94,1100466,1.0
95,3239636,1.0
96,1576588,1.0
97,3508637,1.0
98,2799084,1.0
99,1156921,1.0
100,3243284,1.0
101,1939516,1.0
102,1073431,1.0
103,2428197,1.0
104,1767666,1.0
105,2466946,1.0
106,2084682,1.0
107,650158,1.0
108,1006324,1.0
109,2133368,1.0
110,101363,1.0
111,683845,1.0
112,3096675,1.0
113,1183684,1.0
114,621157,1.0
115,1899319,1.0
116,3138345,1.0
117,1320554,1.0
118,1090808,1.0
119,2252840,1.0
120,3031811,1.0
121,2187200,1.0
122,2526385,1.0
123,2016271,1.0
124,2014605,1.0
125,3606026,1.0
126,1452634,1.0
127,3746098,1.0
128,1827251,1.0
129,1733978,1.0
130,3007222,1.0
131,1036253,1.0
132,2037653,1.0
133,2606071,1.0
134,1168545,1.0
135,2576612,1.0
136,635024,1.0
137,1003018,1.0
138,3285239,1.0
139,2750831,1.0
140,228318,1.0
141,2923999,1.0
142,268397,1.0
143,2543935,1.0
144,282686,1.0
145,1391275,1.0
146,1109362,1.0
147,1944949,1.0
148,3209212,1.0
149,1201858,1.0
150,456177,1.0
151,1795477,1.0
152,554300,1.0
153,3752367,1.0
154,2681731,1.0
155,3358602,1.0
156,625912,1.0
157,506077,1.0
158,1278702,1.0
159,88283,1.0
160,321297,1.0
161,1583391,1.0
162,2720690,1.0
163,1546323,1.0
164,1160170,1.0
165,2811536,1.0
166,2642396,1.0
167,3232054,1.0
168,1179026,1.0
169,225238,1.0
170,3321502,1.0
171,1746659,1.0
172,686959,1.0
173,1050269,1.0
174,312789,1.0
175,1133269,1.0
176,1468443,1.0
177,233315,1.0
178,174324,1.0
179,2572258,1.0
180,1075241,1.0
181,424442,1.0
182,1443439,1.0
183,1072182,1.0
184,2121348,1.0
185,560190,1.0
186,3366752,1.0
187,2255583,1.0
188,3393330,1.0
189,1778924,1.0
190,1922441,1.0
191,2814450,1.0
192,8403754,1.0
193,2335512,1.0
194,2903281,1.0
195,3048169,1.0
196,492203,1.0
197,845603,1.0
198,3139820,1.0
199,2538346,1.0
