dimCustomerMasterId,year,productGrouping,totalSpent,recentDate,attendancePercent,renewedBeforeDays,source_tenure,tenure,distToVenue,recency,missed_games_1,missed_games_2,missed_games_over_2,isNextYear_Buyer,Label,Score_0,Score_1
1223,2022,Full Season,952.0,2022-08-13,0.92,86,365,311,0.0,0,1,0,0,0,0,0.7996,0.2004
1244,2022,Full Season,2276.3,2022-08-13,0.92,101,1095,1091,17.51,0,2,0,0,0,1,0.4915,0.5085
1267,2022,Flex Plan,564.0,2022-08-13,1.0,13,1095,113,17.0,0,1,0,0,0,0,0.9873,0.0127
1352,2022,Full Season,1864.32,2022-05-14,0.15,162,1095,954,8.11,3,1,0,2,0,0,0.7945,0.2055
1408,2022,Full Season,476.0,2022-07-30,0.42,9,1095,828,38.2,0,1,0,1,0,0,0.9733,0.0267
1442,2022,Full Season,477.98,2022-05-28,0.44,159,730,610,8.0,1,3,1,0,0,0,0.754,0.246
1529,2022,Full Season,787.95,2022-08-13,0.75,162,1095,1087,14.62,0,2,1,0,0,0,0.6459,0.3541
1700,2022,Full Season,437.75,2022-08-13,0.92,159,730,744,29.7,0,0,1,0,0,0,0.7857,0.2143
1705,2022,Full Season,3064.32,2022-08-13,0.62,162,1095,1070,17.91,0,0,0,1,0,1,0.4833,0.5167
1795,2022,Full Season,1050.6,2022-08-13,0.58,161,1095,1090,22.27,1,4,1,0,0,0,0.6918,0.3082
1835,2022,Full Season,2188.75,2022-07-13,0.58,33,1095,1094,68.41,2,3,1,0,0,1,0.4493,0.5507
1840,2022,Full Season,2276.3,2022-08-13,0.83,162,730,969,46.25,0,2,0,0,0,0,0.5477,0.4523
1870,2022,Full Season,2276.3,2022-08-13,0.79,162,1095,942,74.68,0,3,0,0,0,0,0.6378,0.3622
1974,2022,Full Season,2188.75,2022-08-13,0.85,159,1095,1054,10.46,0,1,0,0,0,0,0.5907,0.4093
1986,2022,Full Season,525.3,2022-08-13,0.67,161,730,950,11.45,3,2,0,1,0,0,0.5128,0.4872
1991,2022,Full Season,452.0,2022-08-13,0.92,17,730,956,17.91,0,2,0,0,0,0,0.9168,0.0832
2138,2022,Full Season,2101.2,2022-08-13,0.44,161,1095,1094,12.29,0,1,1,1,0,0,0.7473,0.2527
2189,2022,Full Season,875.5,2022-07-30,0.71,86,1095,1103,44.68,0,3,0,0,0,1,0.4927,0.5073
2192,2022,Full Season,1428.0,2022-07-30,0.46,99,365,387,17.84,0,0,1,1,0,0,0.7662,0.2338
2218,2022,Full Season,2276.3,2022-07-13,0.29,162,730,980,17.84,2,0,2,1,0,0,0.7657,0.2343
2270,2022,Full Season,1972.0,2022-08-13,1.0,24,365,503,11.45,0,1,0,0,0,0,0.9182,0.0818
2322,2022,Half Season,986.0,2022-07-30,0.6,28,365,491,21.65,0,0,1,0,0,0,0.9367,0.0633
2515,2022,Flex Plan,200.0,2022-07-13,1.0,15,730,81,12.75,0,0,0,0,0,0,0.9994,0.0006
2542,2022,Full Season,1575.9,2022-08-13,0.96,162,1095,1060,35.95,0,1,0,0,0,0,0.767,0.233
2601,2022,Full Season,3414.45,2022-07-16,0.42,162,1095,1067,65.22,1,2,2,0,0,0,0.5326,0.4674
2607,2022,Full Season,6800.0,2022-08-13,0.79,113,1095,1090,17.84,0,0,0,1,0,1,0.3459,0.6541
2609,2022,Full Season,8500.0,2022-08-13,0.6,99,365,324,8.11,0,1,1,0,0,1,0.2382,0.7618
2613,2022,Full Season,3414.45,2022-08-13,0.75,162,1095,991,59.73,1,1,1,0,0,1,0.3399,0.6601
2614,2022,Full Season,1400.8,2022-08-13,0.79,162,730,964,13.28,0,1,1,0,0,0,0.535,0.465
2625,2022,Full Season,437.75,2022-08-13,0.42,159,1095,747,23.14,6,0,1,1,0,0,0.8694,0.1306
2648,2022,Full Season,1575.9,2022-08-13,0.58,162,1095,1052,0.0,1,4,1,0,0,0,0.783,0.217
2730,2022,Full Season,1698.02,1970-01-01,0.0,162,730,986,47.74,0,0,0,1,0,0,0.8402,0.1598
2748,2022,Full Season,3482.73,2022-08-13,0.82,47,730,754,26.81,0,1,0,0,0,1,0.1963,0.8037
2755,2022,Full Season,674.63,2022-08-13,1.0,22,0,225,11.04,0,1,0,0,0,0,0.975,0.025
2817,2022,Full Season,2101.2,2022-08-13,0.83,161,365,500,1.84,1,1,1,0,0,0,0.8617,0.1383
2819,2022,Full Season,143.2,2022-07-30,1.0,32,0,32,0.0,0,0,0,0,0,0,0.9967,0.0033
2824,2022,Full Season,5253.0,2022-08-13,0.88,159,1095,1053,10.46,0,2,0,0,0,1,0.4359,0.5641
2827,2022,Full Season,1138.15,2022-08-13,0.58,95,730,320,0.0,0,1,1,1,0,0,0.7428,0.2572
2844,2022,Full Season,6128.5,2022-08-13,0.79,101,730,747,44.96,0,2,0,0,0,1,0.4428,0.5572
2895,2022,Full Season,6653.8,2022-08-13,0.4,161,1095,1051,17.84,0,0,0,1,0,0,0.5183,0.4817
2896,2022,Full Season,4028.38,2022-08-13,0.83,2,365,142,0.0,0,2,0,0,0,0,0.9914,0.0086
2951,2022,Full Season,3315.0,2022-07-30,0.5,162,730,981,26.75,0,0,1,1,0,0,0.6674,0.3326
3138,2022,Full Season,5675.28,2022-08-13,0.54,88,365,354,11.08,0,2,2,0,0,0,0.5992,0.4008
3198,2022,Full Season,425.0,2022-08-13,0.58,159,730,745,56.49,0,1,0,1,0,0,0.5907,0.4093
3228,2022,Full Season,1138.15,2022-08-13,0.92,162,1095,1034,12.75,0,2,0,0,0,0,0.6258,0.3742
3235,2022,Full Season,875.5,2022-08-13,0.79,121,1095,1088,11.04,0,2,0,0,0,0,0.7389,0.2611
3237,2022,Full Season,437.75,1970-01-01,0.0,159,730,961,47.79,0,0,0,1,0,0,0.8219,0.1781
3270,2022,Full Season,1064.17,2022-08-13,0.27,47,365,754,46.25,8,1,0,1,0,0,0.5894,0.4106
3288,2022,Full Season,5253.0,2022-08-13,0.92,159,1095,1083,27.58,0,1,0,0,0,1,0.2269,0.7731
3301,2022,Full Season,2276.3,2022-08-13,0.38,162,1095,1033,29.59,4,1,1,1,0,0,0.728,0.272
3329,2022,Full Season,3939.75,2022-08-13,0.68,162,1095,1067,52.45,0,2,0,0,0,1,0.3671,0.6329
3379,2022,Half Season,1138.0,2022-07-13,0.67,12,365,462,66.1,1,2,0,0,0,0,0.7144,0.2856
3398,2022,Full Season,949.74,1970-01-01,0.0,162,1095,1000,60.17,0,0,0,1,0,0,0.8754,0.1246
3496,2022,Full Season,437.75,2022-08-13,0.67,159,730,718,11.36,0,0,0,1,0,0,0.5311,0.4689
3498,2022,Full Season,2889.15,2022-08-13,0.89,162,730,1004,3.97,0,1,0,0,0,1,0.2586,0.7414
3552,2022,Full Season,875.5,2022-08-13,0.67,159,1095,1054,16.19,1,1,0,1,0,1,0.4757,0.5243
3574,2022,Full Season,425.0,2022-08-13,0.83,159,730,990,11.45,0,0,0,1,0,1,0.3442,0.6558
3584,2022,Full Season,2276.3,2022-08-13,0.79,162,1095,1115,60.17,2,1,1,0,0,0,0.5825,0.4175
3635,2022,Full Season,1926.1,2022-07-30,0.83,162,1095,1090,5.77,0,2,0,0,0,0,0.693,0.307
3722,2022,Full Season,787.95,1970-01-01,0.0,162,1095,1067,24.84,0,0,0,1,0,0,0.9156,0.0844
3801,2022,Full Season,2720.0,2022-08-13,0.73,162,1095,1054,23.21,0,0,1,0,0,1,0.3959,0.6041
3821,2022,Full Season,342.55,2022-02-26,1.0,16,730,725,0.0,0,0,0,0,0,0,0.9922,0.0078
3912,2022,Full Season,2276.3,2022-08-13,0.42,25,1095,1055,22.4,2,1,1,1,0,1,0.4851,0.5149
3936,2022,Full Season,1250.5,1970-01-01,0.0,162,1095,1087,55.5,0,0,0,1,0,0,0.8778,0.1222
4005,2022,Full Season,875.5,2022-08-13,0.75,159,1095,1054,41.7,0,4,0,0,0,0,0.7777,0.2223
4016,2022,Full Season,1050.6,2022-08-13,0.46,161,1095,1055,0.0,3,2,0,1,0,0,0.7841,0.2159
4042,2022,Full Season,221.85,1970-01-01,0.0,114,365,157,27.58,0,0,0,1,0,0,0.5815,0.4185
4043,2022,Full Season,952.0,2022-08-13,0.63,32,730,973,1700.97,2,1,2,0,0,1,0.4146,0.5854
4108,2022,Full Season,2346.0,2022-06-25,0.33,87,365,312,25.94,3,0,1,2,0,0,0.6372,0.3628
4134,2022,Full Season,7004.0,2022-08-13,0.88,162,1095,1111,12.75,0,0,1,0,0,1,0.4007,0.5993
4160,2022,Full Season,437.75,2022-08-13,0.83,101,1095,1095,39.09,0,3,0,0,0,0,0.6566,0.3434
4251,2022,Full Season,578.62,2022-05-28,1.0,53,1095,941,42.31,0,0,0,0,0,0,0.9506,0.0494
4295,2022,Full Season,491.24,2022-08-13,1.0,9,730,965,30.51,1,1,0,0,0,0,0.989,0.011
4311,2022,Full Season,453.49,2022-08-13,0.83,0,0,225,0.0,1,3,0,0,0,0,0.9924,0.0076
4340,2022,Full Season,2276.3,2022-08-13,0.58,162,1095,1104,10.7,0,0,1,1,0,0,0.5627,0.4373
4405,2022,Full Season,368.42,2022-08-13,1.0,32,0,138,2.83,0,1,0,0,0,0,0.971,0.029
4406,2022,Full Season,7956.0,2022-08-13,0.83,87,365,312,2.83,0,2,0,0,0,1,0.4613,0.5387
4440,2022,Full Season,1575.9,2022-08-13,0.75,99,730,968,29.06,0,3,0,0,0,0,0.6088,0.3912
4443,2022,Full Season,256.64,2022-03-12,0.5,29,365,71,12.29,2,0,1,0,0,0,0.9919,0.0081
4488,2022,Full Season,2889.15,2022-08-13,0.75,162,730,976,17.84,0,1,1,0,0,1,0.2148,0.7852
4527,2022,Full Season,1926.1,2022-07-30,0.58,99,1095,978,48.37,0,0,1,1,0,1,0.4277,0.5723
4574,2022,Half Season,724.0,2022-08-13,1.1,2,0,201,1694.86,0,0,0,0,0,0,0.9974,0.0026
4586,2022,Full Season,1339.46,2022-08-13,1.0,14,365,225,305.24,0,1,0,0,0,0,0.8997,0.1003
4618,2022,Full Season,3274.35,2022-08-13,0.75,18,730,996,38.34,0,1,1,0,0,0,0.5375,0.4625
4635,2022,Full Season,1575.9,2022-07-13,0.33,162,1095,1088,17.51,2,1,1,1,0,0,0.8111,0.1889
4670,2022,Full Season,1156.0,2022-08-13,0.83,66,365,291,33.23,0,2,0,0,0,0,0.5716,0.4284
4761,2022,Full Season,380.85,1970-01-01,0.0,159,730,733,19.63,0,0,0,1,0,0,0.785,0.215
4764,2022,Full Season,4420.0,2022-08-13,0.73,101,1095,1108,27.58,0,0,1,0,0,1,0.4633,0.5367
4789,2022,Full Season,194.34,2022-04-09,0.25,159,1095,815,63.09,0,0,0,1,0,0,0.754,0.246
4796,2022,Full Season,2626.5,2022-08-13,0.88,161,1095,1068,69.88,0,1,0,0,0,0,0.5371,0.4629
4868,2022,Full Season,2276.3,2022-07-13,0.21,100,1095,1058,47.74,2,2,1,1,0,0,0.5638,0.4362
4914,2022,Full Season,3264.0,2022-08-13,0.79,88,365,313,61.49,0,0,1,0,0,0,0.5735,0.4265
4977,2022,Flex Plan,202.0,1970-01-01,0.0,11,1095,29,12.75,0,0,1,0,0,0,0.9967,0.0033
5000,2022,Full Season,5253.0,2022-08-13,0.88,103,1095,1090,67.51,0,2,0,0,0,1,0.1291,0.8709
5003,2022,Full Season,5253.0,2022-08-13,1.0,99,1095,1096,18.62,0,1,0,0,0,1,0.3241,0.6759
5093,2022,Full Season,1926.1,2022-08-13,0.71,162,1095,1067,24.84,0,4,0,0,0,0,0.6615,0.3385
5101,2022,Full Season,1926.1,2022-08-13,0.5,162,1095,1061,21.19,4,1,1,1,0,0,0.6566,0.3434
5275,2022,Full Season,1400.8,2022-08-13,0.79,162,1095,981,10.7,2,1,1,0,0,0,0.5919,0.4081
5311,2022,Full Season,1225.7,2022-08-13,0.75,162,1095,981,82.18,1,1,0,1,0,1,0.4891,0.5109
5378,2022,Full Season,787.95,2022-05-22,0.08,162,1095,1055,16.2,5,0,0,2,0,0,0.8564,0.1436
5388,2022,Full Season,4552.6,2022-08-13,0.63,74,1095,1032,29.7,0,1,1,0,0,0,0.5231,0.4769
5442,2022,Full Season,6128.5,2022-05-14,0.25,162,1095,1108,20.98,6,3,0,1,0,1,0.4205,0.5795
5446,2022,Flex Plan,268.0,2022-07-13,1.0,15,1095,938,163.54,0,0,0,0,0,0,0.9825,0.0175
5446,2022,Full Season,875.5,2022-08-13,0.83,159,1095,1026,163.54,1,3,0,0,0,0,0.6423,0.3577
5449,2022,Full Season,7004.0,2022-08-13,0.88,162,1095,1111,9.54,0,2,0,0,0,1,0.4749,0.5251
5468,2022,Full Season,1926.1,2022-08-13,1.0,101,1095,1073,82.18,0,1,0,0,0,0,0.6036,0.3964
5502,2022,Full Season,15759.0,2022-08-13,0.32,159,1095,1091,47.39,0,1,3,0,0,0,0.6511,0.3489
5524,2022,Full Season,437.75,2022-08-13,0.83,159,1095,1000,273.73,0,0,0,1,0,0,0.8358,0.1642
5529,2022,Full Season,8840.0,2022-08-13,0.47,162,730,949,0.0,1,2,1,0,0,1,0.4303,0.5697
5541,2022,Full Season,2315.8,2022-08-13,1.25,22,0,128,52.21,0,0,0,0,0,0,0.932,0.068
5561,2022,Full Season,605.95,2022-08-13,0.91,3,0,214,11.36,0,2,0,0,0,0,0.988,0.012
5571,2022,Flex Plan,356.0,2022-07-13,0.5,4,0,22,24.84,0,1,0,0,0,0,0.9816,0.0184
5591,2022,Full Season,119.42,1970-01-01,0.0,162,1095,761,29.59,0,1,0,0,0,0,0.8947,0.1053
5592,2022,Full Season,437.75,2022-08-13,0.67,159,1095,1054,26.22,0,3,1,0,0,0,0.7075,0.2925
5647,2022,Full Season,437.75,2022-08-13,0.92,159,730,963,53.53,0,0,1,0,0,0,0.608,0.392
5657,2022,Full Season,3852.2,2022-08-13,0.9,107,1095,1089,63.09,0,1,0,0,0,1,0.2751,0.7249
5687,2022,Full Season,437.75,2022-05-14,0.33,159,1095,1054,58.29,6,2,0,1,0,0,0.7849,0.2151
5690,2022,Full Season,2276.3,2022-08-13,0.67,162,365,607,3.97,1,1,2,0,0,0,0.5723,0.4277
5738,2022,Full Season,1020.0,2022-08-13,0.71,161,1095,1075,61.49,0,2,1,0,0,0,0.6467,0.3533
5793,2022,Full Season,875.5,2022-08-13,0.54,159,730,990,19.63,0,1,1,1,0,0,0.6892,0.3108
5812,2022,Full Season,118.04,2022-02-26,1.0,9,365,248,17.84,0,0,0,0,0,0,0.9954,0.0046
5817,2022,Half Season,526.0,2022-07-30,0.43,1,1095,1053,38.2,0,2,1,0,0,0,0.9911,0.0089
5890,2022,Half Season,263.0,2022-07-30,1.0,5,365,245,59.13,0,0,0,0,0,0,0.9936,0.0064
5968,2022,Full Season,437.75,2022-08-13,0.33,159,1095,1038,41.92,0,2,0,1,0,0,0.8393,0.1607
5997,2022,Full Season,3064.25,2022-05-28,0.42,162,730,808,300.61,4,3,0,1,0,0,0.6026,0.3974
6039,2022,Full Season,1575.9,2022-08-13,0.42,162,1095,1067,47.74,2,0,1,2,0,0,0.7051,0.2949
6055,2022,Full Season,596.48,2022-07-30,0.5,22,365,390,42.31,0,2,0,0,0,0,0.9274,0.0726
6154,2022,Full Season,2626.5,2022-07-13,0.42,159,1095,1103,59.73,2,1,3,0,0,1,0.4368,0.5632
6159,2022,Full Season,2626.5,1970-01-01,0.0,159,1095,979,47.79,0,0,0,1,0,0,0.5817,0.4183
6175,2022,Full Season,787.95,2022-08-13,0.75,162,730,1048,47.39,0,1,0,1,0,1,0.493,0.507
6185,2022,Full Season,437.75,2022-08-13,0.58,159,730,600,0.0,1,1,1,1,0,0,0.6554,0.3446
6208,2022,Full Season,3852.2,2022-08-13,0.67,81,1095,964,27.17,0,2,1,0,0,1,0.3593,0.6407
6214,2022,Full Season,2363.85,2022-05-28,0.22,162,1095,1090,26.81,4,2,0,2,0,0,0.5646,0.4354
6231,2022,Full Season,476.0,2022-03-12,0.17,81,730,306,33.23,10,0,0,1,0,0,0.6496,0.3504
6287,2022,Full Season,5804.34,2022-08-13,0.36,14,1095,1076,62.69,0,0,1,2,0,1,0.3959,0.6041
6321,2022,Full Season,492.73,2022-08-13,0.64,19,730,976,13.28,1,1,2,0,0,0,0.9643,0.0357
6382,2022,Full Season,3677.1,2022-08-13,0.81,86,1095,1067,41.92,0,1,0,0,0,1,0.3743,0.6257
6408,2022,Full Season,1575.9,2022-08-13,1.0,101,1095,1088,17.84,0,1,0,0,0,0,0.6921,0.3079
6417,2022,Full Season,130000.0,2022-08-13,0.54,89,365,382,16.19,0,1,0,0,0,1,0.4841,0.5159
6522,2022,Full Season,1575.9,2022-07-30,0.21,162,730,971,22.27,0,0,2,1,0,0,0.7757,0.2243
6538,2022,Full Season,437.75,2022-08-13,0.58,159,1095,1010,10.85,0,1,1,1,0,0,0.6058,0.3942
6621,2022,Full Season,1050.6,2022-08-13,0.67,161,730,808,23.21,0,3,0,0,0,0,0.7366,0.2634
6646,2022,Full Season,2196.0,2022-08-13,0.69,42,365,267,0.0,0,2,1,0,0,0,0.6694,0.3306
6734,2022,Full Season,1400.8,2022-05-14,0.25,162,1095,979,26.81,6,0,0,2,0,0,0.8405,0.1595
6736,2022,Full Season,1374.7,2022-08-13,0.7,2,365,136,45.16,0,2,0,0,0,0,0.9854,0.0146
6785,2022,Full Season,3852.2,2022-08-13,0.65,109,730,985,0.0,0,1,0,1,0,1,0.2302,0.7698
6797,2022,Full Season,1139.9,2022-08-13,0.95,99,1095,1094,11.98,0,1,0,0,0,0,0.5415,0.4585
6822,2022,Full Season,2276.3,2022-08-13,0.83,162,1095,1095,60.17,0,3,0,0,0,0,0.5291,0.4709
6823,2022,Full Season,1020.0,2022-08-13,0.79,161,1095,1095,59.13,0,1,1,0,0,0,0.6235,0.3765
6899,2022,Full Season,437.75,2022-08-13,0.58,159,730,745,3.97,0,0,1,1,0,0,0.6003,0.3997
6977,2022,Full Season,437.75,2022-08-13,0.75,86,1095,1061,23.14,1,2,1,0,0,0,0.6746,0.3254
7014,2022,Flex Plan,672.0,2022-07-30,0.33,39,1095,1059,11.04,0,0,1,0,0,0,0.9283,0.0717
7030,2022,Full Season,4689.62,2022-08-13,0.4,162,365,520,0.0,1,2,0,1,0,0,0.8135,0.1865
7062,2022,Full Season,5690.75,2022-08-13,0.97,162,1095,1070,2.83,0,1,0,0,0,1,0.1571,0.8429
7078,2022,Full Season,476.0,2022-08-13,0.67,80,365,508,11.04,2,1,2,0,0,0,0.79,0.21
7102,2022,Full Season,2626.5,2022-08-13,0.83,102,1095,740,38.2,0,1,1,0,0,1,0.3658,0.6342
7109,2022,Full Season,28900.0,2022-08-13,0.56,162,730,956,0.0,0,1,0,0,0,1,0.4307,0.5693
7127,2022,Full Season,2276.3,2022-07-16,0.46,162,1095,1089,50.46,1,3,0,1,0,0,0.8227,0.1773
7192,2022,Full Season,437.75,2022-07-30,0.67,159,1095,1054,42.19,0,1,0,1,0,0,0.6693,0.3307
7233,2022,Full Season,1575.9,2022-08-13,0.92,162,1095,1088,56.08,0,2,0,0,0,0,0.6673,0.3327
7289,2022,Full Season,3315.0,2022-08-13,0.69,100,1095,1069,32.18,0,0,1,0,0,0,0.5433,0.4567
7291,2022,Full Season,2276.3,2022-08-13,0.71,162,365,517,8.55,0,1,0,1,0,0,0.5622,0.4378
7417,2022,Full Season,875.5,2022-08-13,0.92,159,730,972,11.45,0,0,1,0,0,0,0.5298,0.4702
7429,2022,Full Season,1575.9,2022-08-13,0.67,162,1095,1049,52.45,0,1,0,1,0,0,0.5818,0.4182
7445,2022,Full Season,326.65,1970-01-01,0.0,162,1095,948,6.46,0,0,0,1,0,0,0.8254,0.1746
7465,2022,Full Season,2654.34,2022-08-13,0.5,1,0,135,0.0,1,1,1,0,0,0,0.9888,0.0112
7536,2022,Full Season,2889.15,2022-08-13,0.61,81,1095,1086,38.24,3,0,1,1,0,1,0.1285,0.8715
7558,2022,Full Season,1926.1,2022-08-13,0.54,162,1095,1054,33.3,2,2,2,0,0,0,0.8608,0.1392
7595,2022,Full Season,2626.5,2022-08-13,0.75,159,1095,1053,5.79,2,2,1,0,0,1,0.3628,0.6372
7643,2022,Flex Plan,15000.0,2022-08-13,1.1,26,0,241,58.29,0,0,0,0,0,0,0.645,0.355
7717,2022,Full Season,7879.5,2022-04-24,0.14,102,1095,589,7.19,7,0,1,1,0,0,0.5961,0.4039
7758,2022,Full Season,952.0,2022-07-30,0.54,68,730,507,32.86,0,3,1,0,0,0,0.5579,0.4421
7782,2022,Full Season,2210.0,2022-08-13,0.75,99,1095,1033,22.4,0,1,1,0,0,1,0.4759,0.5241
7787,2022,Flex Plan,312.0,1970-01-01,0.0,15,365,50,45.06,0,0,1,0,0,0,0.9953,0.0047
7787,2022,Full Season,1374.7,2022-08-13,0.7,4,365,138,45.06,2,0,1,0,0,0,0.953,0.047
7802,2022,Full Season,3519.0,2022-08-13,0.69,43,365,448,26.22,0,4,0,0,0,1,0.4239,0.5761
7809,2022,Full Season,2276.3,2022-08-13,0.83,100,1095,1066,23.14,0,3,0,0,0,0,0.6534,0.3466
7814,2022,Full Season,1575.9,2022-04-09,0.08,162,1095,1053,10.85,8,0,0,2,0,0,0.7535,0.2465
7820,2022,Full Season,1313.25,2022-08-13,0.56,159,1095,697,20.13,0,2,1,0,0,0,0.8282,0.1718
7831,2022,Full Season,411.19,2022-03-12,1.0,1,365,15,0.0,0,0,0,0,0,0,0.9992,0.0008
7838,2022,Full Season,2276.3,2022-08-13,0.71,162,1095,1104,8.55,0,3,0,0,0,1,0.476,0.524
7892,2022,Half Season,2436.0,2022-07-30,0.76,9,1095,976,17.91,0,0,0,0,0,1,0.3676,0.6324
7926,2022,Full Season,2276.3,2022-08-13,0.75,103,730,1076,12.75,0,1,1,0,0,1,0.3657,0.6343
7967,2022,Full Season,1271.22,2022-08-13,0.83,162,1095,960,5.68,0,1,1,0,0,0,0.5801,0.4199
7978,2022,Full Season,807.04,2022-04-09,0.1,162,730,951,5.68,6,0,0,2,0,0,0.8024,0.1976
8010,2022,Full Season,15058.6,2022-08-13,0.58,162,1095,1108,38.61,0,2,0,0,0,1,0.4152,0.5848
8039,2022,Full Season,1632.0,2022-07-30,0.33,39,0,264,87.69,0,0,0,2,0,0,0.766,0.234
8155,2022,Full Season,2276.3,2022-08-13,0.88,162,730,964,6.46,0,2,0,0,0,1,0.4972,0.5028
8275,2022,Full Season,245.62,2022-08-13,1.25,21,0,240,50.46,0,0,0,0,0,0,0.9932,0.0068
8293,2022,Half Season,2304.0,2022-08-13,1.0,8,730,949,51.24,0,1,0,0,0,0,0.6722,0.3278
8307,2022,Full Season,4250.0,2022-08-13,0.79,99,1095,1063,47.39,0,1,1,0,0,1,0.3874,0.6126
8337,2022,Full Season,1400.8,2022-07-13,0.67,162,0,958,0.0,2,0,2,0,0,0,0.6142,0.3858
8395,2022,Half Season,296.0,2022-05-28,0.4,17,730,944,34.74,2,1,1,0,0,0,0.9863,0.0137
8407,2022,Full Season,170119.2,2022-08-13,0.74,162,730,996,48.37,0,1,0,0,0,1,0.37,0.63
8441,2022,Full Season,1400.8,2022-08-13,0.67,99,730,670,27.58,0,0,0,1,0,0,0.5358,0.4642
8538,2022,Full Season,2276.3,2022-07-13,0.33,162,1095,1090,46.25,2,0,1,2,0,0,0.779,0.221
8601,2022,Full Season,952.0,2022-07-16,0.54,21,0,246,12.75,1,5,0,0,0,0,0.9501,0.0499
8627,2022,Full Season,4488.0,2022-08-13,0.92,88,365,313,10.45,0,2,0,0,0,0,0.7695,0.2305
