dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
716,52.21,2022,30,19,17,6,1,24.71,Full Season,Full Season,Individual,0.54
716,52.21,2023,48,25,18,6,2,33.06,None,Full Season,None,1.0
732,262.55,2022,1,0,1,0,0,32.0,None,Individual,None,0.995
732,262.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
733,7.19,2022,30,25,17,12,1,39.9,Full Season,Full Season,Individual,0.8
733,7.19,2023,48,34,18,9,2,43.78,None,Full Season,None,1.0
742,9.54,2022,13,13,0,0,1,0.0,None,None,None,1.0
742,9.54,2023,13,13,0,0,2,0.0,None,None,None,1.0
766,1457.0,2022,1,0,1,0,0,55.0,None,Individual,None,1.0
766,1457.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
773,5.68,2022,1,0,1,0,0,32.0,None,Individual,None,0.998
773,5.68,2023,1,0,0,0,1,0.0,None,None,None,1.0
776,2764.45,2022,30,24,17,11,1,20.59,Individual,Full Season,Individual,0.8
776,2764.45,2023,31,25,1,1,2,0.0,None,Individual,None,1.0
789,58.32,2022,30,23,17,10,1,37.06,Individual,Full Season,Individual,0.61
789,58.32,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
798,37.83,2022,13,13,0,0,1,0.0,None,None,None,0.8515
798,37.83,2023,13,13,0,0,2,0.0,None,None,None,1.0
800,55.5,2022,1,1,0,0,1,0.0,None,None,None,1.0
800,55.5,2023,2,2,1,1,2,58.0,None,None,None,1.0
805,202.93,2023,1,0,1,0,0,53.0,None,Individual,None,0.9725
811,12.75,2022,30,21,17,8,1,27.16,Individual,Full Season,Individual,0.57
811,12.75,2023,31,21,1,0,2,0.0,None,Individual,None,1.0
822,6.89,2022,17,15,17,15,0,23.85,Full Season,Full Season,Full Season,0.67
822,6.89,2023,24,21,7,6,1,34.92,None,Full Season,None,0.93
836,202.93,2022,1,0,1,0,0,28.0,None,Individual,None,0.9412
836,202.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
843,48.6,2022,1,0,1,0,0,70.0,None,Half Season,None,0.98
843,48.6,2023,1,0,0,0,1,0.0,None,None,None,1.0
848,1712.99,2022,17,16,17,16,0,123.53,Full Season,Full Season,Individual,0.51
848,1712.99,2023,35,33,18,17,1,145.92,None,Full Season,None,1.0
864,202.93,2023,1,1,1,1,0,101.0,None,Individual,None,1.0
874,19.63,2023,2,0,2,0,0,25.5,None,Individual,None,1.0
886,22.4,2023,1,0,1,0,0,25.0,None,Individual,None,1.0
893,3768.01,2022,30,23,17,10,1,28.82,Full Season,Full Season,Full Season,0.86
893,3768.01,2023,48,28,18,5,2,54.2,None,Full Season,None,1.0
894,303.71,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
894,303.71,2023,1,0,0,0,1,0.0,None,None,None,1.0
903,23.21,2023,1,0,1,0,0,50.0,None,Individual,None,0.94
905,1006.36,2022,1,0,1,0,0,25.0,None,Individual,None,1.0
905,1006.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
910,22.27,2022,1,0,1,0,0,0.0,None,Individual,None,1.0
910,22.27,2023,1,0,0,0,1,0.0,None,None,None,1.0
916,1237.55,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
916,1237.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
919,51.41,2022,17,9,17,9,0,32.25,Individual,Full Season,Individual,0.88
919,51.41,2023,18,9,1,0,1,0.0,None,Individual,None,1.0
926,260.63,2023,1,0,1,0,0,72.0,None,Individual,None,0.99
935,69.88,2022,30,27,17,14,1,37.06,Individual,Full Season,Individual,0.93
935,69.88,2023,31,28,1,1,2,0.0,None,Individual,None,1.0
971,1.84,2022,30,27,17,14,1,28.0,Half Season,Full Season,Half Season,0.63
971,1.84,2023,39,31,9,4,2,39.83,None,Half Season,None,0.99
973,54.54,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
973,54.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
984,48.37,2022,16,16,3,3,1,0.0,None,None,None,0.8017
984,48.37,2023,16,16,0,0,2,0.0,None,None,None,1.0
992,6.76,2022,1,1,1,1,0,0.0,None,Individual,None,1.0
992,6.76,2023,1,1,0,0,1,0.0,None,None,None,1.0
993,22.4,2022,1,0,1,0,0,80.0,None,Individual,None,1.0
993,22.4,2023,1,0,0,0,1,0.0,None,None,None,1.0
997,56.49,2022,2,0,2,0,0,29.33,Individual,Individual,Individual,0.87
997,56.49,2023,3,0,1,0,1,37.0,None,Individual,None,1.0
1007,38.86,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
1007,38.86,2023,1,0,0,0,1,0.0,None,None,None,1.0
1012,70.42,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
1012,70.42,2023,1,1,0,0,1,0.0,None,None,None,1.0
1016,42.31,2022,1,0,1,0,0,60.0,Individual,Individual,Individual,0.4837
1016,42.31,2023,2,0,1,0,1,55.0,None,Individual,None,1.0
1018,41.92,2022,7,7,0,0,1,0.0,None,None,None,1.0
1018,41.92,2023,7,7,0,0,2,0.0,None,None,None,1.0
1022,11.36,2023,2,0,2,0,0,75.0,None,Individual,None,0.98
1023,67.51,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
1023,67.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
1024,27.58,2022,30,29,17,16,1,57.65,Individual,Full Season,Individual,0.6278
1024,27.58,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
1041,35.95,2023,1,0,1,0,0,25.0,None,Individual,None,1.0
1052,12.75,2023,1,0,1,0,0,34.0,None,Individual,None,1.0
1053,48.26,2023,1,0,1,0,0,31.0,None,Individual,None,0.995
1061,14.62,2023,9,4,9,4,0,29.91,None,Half Season,None,0.92
1070,17.91,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
1074,47.74,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
1074,47.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
1087,1.84,2022,17,12,17,12,0,20.59,Individual,Full Season,Individual,0.84
1087,1.84,2023,18,13,1,1,1,0.0,None,Individual,None,1.0
1093,2.83,2022,5,0,5,0,0,30.33,None,Individual,None,0.82
1093,2.83,2023,5,0,0,0,1,0.0,None,None,None,1.0
1100,23.35,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
1103,2.83,2022,30,19,17,6,1,24.95,Full Season,Full Season,Full Season,0.85
1103,2.83,2023,48,26,18,7,2,43.78,None,Full Season,None,1.0
1107,5.68,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
1107,5.68,2023,1,0,0,0,1,0.0,None,None,None,1.0
1108,38.2,2022,1,1,1,1,0,35.0,None,Individual,None,1.0
1108,38.2,2023,1,1,0,0,1,0.0,None,None,None,1.0
1115,248.74,2022,1,1,1,1,0,35.0,None,Individual,None,0.9789
1115,248.74,2023,1,1,0,0,1,0.0,None,None,None,1.0
1116,26.81,2022,1,0,1,0,0,120.0,None,Individual,None,1.0
1116,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
1119,58.46,2022,30,25,17,12,1,22.0,Full Season,Full Season,Full Season,0.76
1119,58.46,2023,48,36,18,11,2,24.32,None,Full Season,None,1.0
1123,15.07,2022,10,9,2,1,1,26.67,None,Half Season,None,0.9
1123,15.07,2023,11,9,1,0,2,37.0,None,None,None,0.99
1132,26.81,2022,1,0,1,0,0,28.0,None,Individual,None,0.9205
1132,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
1136,13.28,2022,2,0,2,0,0,28.0,None,Individual,None,0.544
1136,13.28,2023,2,0,0,0,1,0.0,None,None,None,1.0
1142,47.74,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
1142,47.74,2023,1,0,0,0,1,0.0,None,None,None,1.0
1143,49.08,2023,1,0,1,0,0,72.0,None,Individual,None,0.97
1145,17.91,2022,13,13,0,0,1,0.0,Individual,None,None,0.797
1145,17.91,2023,14,13,1,0,2,60.0,None,Individual,None,1.0
1151,33.3,2022,30,21,17,8,1,54.44,Individual,Full Season,Individual,0.82
1151,33.3,2023,31,21,1,0,2,0.0,None,Individual,None,1.0
1154,48.26,2023,2,1,2,1,0,28.38,None,Individual,None,0.97
1158,81.17,2022,17,5,17,5,0,20.59,Full Season,Full Season,Full Season,0.62
1158,81.17,2023,35,18,18,13,1,23.04,None,Full Season,None,0.98
1160,26.22,2022,8,7,1,0,1,90.0,Individual,Half Season,Individual,0.58
1160,26.22,2023,9,7,1,0,2,63.0,None,Individual,None,0.94
1163,1592.78,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
1163,1592.78,2023,1,0,0,0,1,0.0,None,None,None,1.0
1179,202.93,2023,1,1,1,1,0,33.0,None,Individual,None,0.9833
1184,36.77,2022,1,0,1,0,0,45.0,None,Individual,None,0.7039
1184,36.77,2023,1,0,0,0,1,0.0,None,None,None,1.0
1188,202.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.9523
1195,50.46,2022,1,1,1,1,0,28.0,None,Individual,None,1.0
1195,50.46,2023,1,1,0,0,1,0.0,None,None,None,1.0
1211,2.83,2022,7,7,0,0,1,0.0,None,None,None,0.9152
1211,2.83,2023,7,7,0,0,2,0.0,None,None,None,0.9975
1223,49.08,2022,30,30,17,17,1,20.59,Full Season,Full Season,Full Season,0.86
1223,49.08,2023,35,35,5,5,2,16.2,None,Full Season,None,0.99
1224,286.34,2022,1,0,1,0,0,38.0,None,Individual,None,1.0
1224,286.34,2023,1,0,0,0,1,0.0,None,None,None,1.0
1242,1837.55,2022,30,23,17,10,1,22.4,Individual,Full Season,Individual,0.83
1242,1837.55,2023,31,24,1,1,2,0.0,None,Individual,None,1.0
1247,56.08,2022,30,19,17,6,1,50.56,Individual,Full Season,Individual,0.51
1247,56.08,2023,31,19,1,0,2,0.0,None,Individual,None,1.0
1258,1946.82,2022,1,1,1,1,0,43.0,None,Individual,None,1.0
1258,1946.82,2023,1,1,0,0,1,0.0,None,None,None,1.0
1270,1575.55,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
1301,5.68,2022,30,25,17,12,1,60.28,Full Season,Full Season,Full Season,0.9
1301,5.68,2023,34,29,4,4,2,37.8,None,Full Season,None,1.0
1307,26.81,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
1307,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
1314,2.83,2023,1,0,1,0,0,55.0,None,Individual,None,1.0
1329,8.55,2022,1,0,1,0,0,37.0,None,Individual,None,1.0
1329,8.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
1331,66.1,2023,1,1,1,1,0,58.0,None,Individual,None,0.98
1338,22.27,2022,1,0,1,0,0,115.0,None,Individual,None,1.0
1338,22.27,2023,1,0,0,0,1,0.0,None,None,None,1.0
1341,3764.39,2023,1,0,1,0,0,633.75,None,Full Season,None,1.0
1351,3752.36,2022,30,29,17,16,1,20.59,Individual,Full Season,Individual,0.75
1351,3752.36,2023,31,30,1,1,2,0.0,None,Individual,None,1.0
1358,202.93,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
1360,1228.08,2022,1,0,1,0,0,38.0,None,Individual,None,1.0
1360,1228.08,2023,1,0,0,0,1,0.0,None,None,None,1.0
1366,29.38,2022,30,21,17,8,1,20.59,Full Season,Full Season,Full Season,0.64
1366,29.38,2023,48,30,18,9,2,24.32,None,Full Season,None,1.0
1374,20.13,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
1374,20.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
1377,202.93,2023,1,1,1,1,0,77.0,None,Individual,None,1.0
1400,25.94,2022,30,24,17,11,1,136.11,Full Season,Full Season,Individual,0.63
1400,25.94,2023,48,39,18,15,2,145.92,None,Full Season,None,1.0
1427,1867.47,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
1428,50.46,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
1428,50.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
1430,202.93,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
1430,202.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
1434,1882.23,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
1448,52.45,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
1448,52.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
1460,71.16,2023,1,0,1,0,0,47.0,None,Individual,None,1.0
1466,13.28,2022,1,0,1,0,0,80.0,Individual,Individual,None,1.0
1466,13.28,2023,2,1,1,1,1,69.0,None,Individual,None,1.0
1467,37.83,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
1467,37.83,2023,1,0,0,0,1,0.0,None,None,None,1.0
1485,10.85,2022,1,1,1,1,0,18.67,None,Individual,None,1.0
1485,10.85,2023,1,1,0,0,1,0.0,None,None,None,1.0
1503,23.26,2022,1,0,1,0,0,35.0,None,Individual,None,1.0
1503,23.26,2023,1,0,0,0,1,0.0,None,None,None,1.0
1515,23.35,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
1515,23.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
1518,56.08,2022,7,7,0,0,1,0.0,None,None,None,1.0
1518,56.08,2023,7,7,0,0,2,0.0,None,None,None,1.0
1538,6.14,2022,1,0,1,0,0,70.0,None,Individual,None,1.0
1538,6.14,2023,1,0,0,0,1,0.0,None,None,None,1.0
1539,223.13,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
1539,223.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
1547,8.55,2022,30,20,17,7,1,45.29,Full Season,Full Season,Full Season,0.75
1547,8.55,2023,48,26,18,6,2,121.6,None,Full Season,None,1.0
1550,52.21,2022,13,13,0,0,1,0.0,None,None,None,1.0
1550,52.21,2023,13,13,0,0,2,0.0,None,None,None,1.0
1551,1578.57,2022,3,1,3,1,0,0.0,None,None,None,0.98
1551,1578.57,2023,3,1,0,0,1,0.0,None,None,None,1.0
1556,47.99,2022,1,0,1,0,0,28.0,None,Individual,None,1.0
1556,47.99,2023,1,0,0,0,1,0.0,None,None,None,1.0
1567,25.94,2022,30,26,17,13,1,40.53,Individual,Full Season,Full Season,0.7
1567,25.94,2023,31,27,1,1,2,0.0,None,Individual,None,1.0
1576,1711.86,2023,17,5,17,5,0,48.0,None,Full Season,None,0.72
1588,61.71,2022,30,24,17,11,1,23.33,Individual,Full Season,Individual,0.81
1588,61.71,2023,31,24,1,0,2,0.0,None,Individual,None,1.0
1595,999.87,2022,1,0,1,0,0,50.0,None,Half Season,None,1.0
1595,999.87,2023,1,0,0,0,1,0.0,None,None,None,1.0
1602,76.98,2022,1,0,1,0,0,35.0,Individual,Individual,None,0.7041
1602,76.98,2023,3,0,2,0,1,57.2,None,Individual,None,1.0
1603,17.91,2022,1,1,1,1,0,105.0,None,Individual,None,0.97
1603,17.91,2023,1,1,0,0,1,0.0,None,None,None,1.0
1605,17.51,2022,1,0,1,0,0,105.0,None,Individual,None,1.0
1605,17.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
1608,202.93,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
1615,47.39,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
1620,3634.24,2022,2,0,2,0,0,34.31,Individual,Individual,Individual,0.69
1620,3634.24,2023,3,0,1,0,1,42.0,None,Individual,None,1.0
1621,69.88,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
1623,22.58,2022,1,0,1,0,0,45.0,None,Individual,None,0.8229
1623,22.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
1628,26.75,2022,30,20,17,7,1,37.06,Full Season,Full Season,Full Season,0.75
1628,26.75,2023,48,29,18,9,2,43.78,None,Full Season,None,1.0
1640,67.51,2022,30,30,17,17,1,45.29,Full Season,Full Season,Full Season,0.7
1640,67.51,2023,48,46,18,16,2,63.23,None,Full Season,None,1.0
1663,202.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
1664,10.7,2023,1,0,1,0,0,55.0,None,Individual,None,1.0
1670,69.88,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
1670,69.88,2023,1,0,0,0,1,0.0,None,None,None,1.0
1675,35.1,2022,30,23,17,10,1,37.06,Full Season,Full Season,Full Season,0.67
1675,35.1,2023,48,32,18,9,2,43.88,None,Full Season,None,1.0
1683,19.63,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
1714,38.61,2022,1,0,1,0,0,52.0,None,Individual,None,1.0
1714,38.61,2023,1,0,0,0,1,0.0,None,None,None,1.0
1715,52.45,2022,30,23,17,10,1,22.11,Full Season,Full Season,Full Season,0.62
1715,52.45,2023,48,33,18,10,2,41.65,None,Full Season,None,1.0
1727,202.93,2022,1,0,1,0,0,70.0,None,Individual,None,0.9265
1727,202.93,2023,1,0,0,0,1,0.0,None,None,None,1.0
1728,2760.67,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
1730,19.18,2023,1,0,1,0,0,45.0,None,Individual,None,1.0
1732,70.42,2022,1,0,1,0,0,30.0,None,Individual,None,1.0
1732,70.42,2023,1,0,0,0,1,0.0,None,None,None,1.0
1741,202.93,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
1747,202.93,2023,1,0,1,0,0,172.0,None,Individual,None,1.0
1751,53.53,2023,1,0,1,0,0,26.0,None,Individual,None,0.9925
1763,52.45,2022,30,25,17,12,1,45.29,Individual,Full Season,Individual,0.5323
1763,52.45,2023,31,26,1,1,2,0.0,None,Individual,None,1.0
1765,39.09,2022,17,11,17,11,0,20.21,Individual,Full Season,Individual,0.92
1765,39.09,2023,18,11,1,0,1,0.0,None,Individual,None,1.0
1770,69.88,2022,1,1,1,1,0,30.0,None,Individual,None,1.0
1770,69.88,2023,1,1,0,0,1,0.0,None,None,None,1.0
1789,48.37,2022,30,30,17,17,1,22.43,None,Individual,None,0.8436
1789,48.37,2023,30,30,0,0,2,0.0,None,None,None,1.0
1790,21.65,2022,1,1,1,1,0,49.4,None,Individual,None,0.985
1790,21.65,2023,1,1,0,0,1,0.0,None,None,None,1.0
1791,48.37,2022,30,30,17,17,1,14.99,None,Individual,None,0.8336
1791,48.37,2023,30,30,0,0,2,0.0,None,None,None,1.0
1797,50.46,2022,30,20,17,7,1,106.84,Individual,Full Season,Individual,0.84
1797,50.46,2023,31,21,1,1,2,0.0,None,Individual,None,1.0
1802,59.73,2023,1,1,1,1,0,80.0,None,Individual,None,0.6756
1804,1668.46,2023,2,1,2,1,0,89.0,None,Individual,None,0.93
1812,42.19,2022,1,0,1,0,0,28.0,Individual,Individual,None,0.713
1812,42.19,2023,3,1,2,1,1,34.14,None,Individual,None,0.99
1816,50.46,2023,1,1,1,1,0,40.0,None,Individual,None,1.0
1832,26.22,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
1834,5.77,2022,13,13,0,0,1,0.0,None,None,None,1.0
1834,5.77,2023,13,13,0,0,2,0.0,None,None,None,1.0
1845,1797.59,2022,1,0,1,0,0,0.0,None,None,None,1.0
1845,1797.59,2023,1,0,0,0,1,0.0,None,None,None,1.0
1847,41.44,2022,30,19,17,6,1,52.0,None,Full Season,None,0.61
1847,41.44,2023,31,19,1,0,2,0.0,None,None,None,1.0
1862,33.3,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
1871,46.25,2022,1,0,1,0,0,30.0,None,Individual,None,0.8967
1871,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
1874,52.45,2023,1,0,1,0,0,31.0,None,Individual,None,1.0
1875,48.6,2023,1,0,1,0,0,58.0,None,Individual,Individual,0.63
1878,17.0,2023,1,0,1,0,0,35.0,None,Individual,None,1.0
1883,49.08,2022,30,26,17,13,1,80.0,Full Season,Full Season,Full Season,0.91
1883,49.08,2023,48,38,18,12,2,22.37,None,Full Season,None,1.0
1886,32.18,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
1887,1226.57,2022,30,30,17,17,1,20.59,Individual,Full Season,Individual,0.89
1887,1226.57,2023,31,31,1,1,2,0.0,None,Individual,None,1.0
1915,257.94,2022,1,0,1,0,0,40.0,None,Half Season,None,0.99
1915,257.94,2023,1,0,0,0,1,0.0,None,None,None,1.0
1924,46.25,2022,1,0,1,0,0,52.0,None,Individual,None,1.0
1924,46.25,2023,1,0,0,0,1,0.0,None,None,None,1.0
1927,23.14,2022,30,24,17,11,1,31.74,Full Season,Full Season,Full Season,0.78
1927,23.14,2023,48,38,18,14,2,39.15,None,Full Season,None,1.0
1954,33.3,2023,1,0,1,0,0,44.0,None,Individual,None,1.0
1956,12.29,2023,1,0,1,0,0,41.0,None,Individual,None,1.0
1976,24.84,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
1981,41.92,2022,30,17,17,4,1,119.41,Individual,Full Season,Individual,0.67
1981,41.92,2023,31,17,1,0,2,0.0,None,Individual,None,1.0
2007,1400.9,2022,1,0,1,0,0,110.0,None,Individual,None,1.0
2007,1400.9,2023,1,0,0,0,1,0.0,None,None,None,1.0
2021,41.92,2022,17,10,17,10,0,52.0,Full Season,Full Season,Full Season,0.81
2021,41.92,2023,35,26,18,16,1,53.5,None,Full Season,None,0.98
2027,62.69,2022,1,0,1,0,0,45.0,None,Individual,None,1.0
2027,62.69,2023,1,0,0,0,1,0.0,None,None,None,1.0
2043,33.3,2022,1,0,1,0,0,40.0,None,Individual,None,1.0
