dimCustomerMasterId,year,productGrouping,totalSpent,recentDate,attendancePercent,renewedBeforeDays,source_tenure,tenure,distToVenue,recency,missed_games_1,missed_games_2,missed_games_over_2,isNextYear_Buyer,Label,Score_0,Score_1
3134,2022,Full Season,2801.6,2022-07-30,0.77,99,730,1010,10.7,0,1,1,0,0,0,0.616,0.384
3138,2022,Full Season,5304.0,2022-07-30,0.5,88,365,354,11.08,1,2,2,0,0,0,0.6975,0.3025
3176,2022,Full Season,952.0,2022-07-30,0.82,73,730,453,38.79,0,2,0,0,0,0,0.6994,0.3006
3198,2022,Full Season,425.0,2022-07-30,0.55,159,730,745,56.49,1,1,0,1,0,0,0.8382,0.1618
3228,2022,Full Season,1138.15,2022-07-30,0.91,162,1095,1034,12.75,0,2,0,0,0,0,0.8796,0.1204
3235,2022,Full Season,875.5,2022-07-30,0.77,121,1095,1088,11.04,0,2,0,0,0,0,0.8687,0.1313
3237,2022,Full Season,437.75,1970-01-01,0.0,159,730,961,47.79,0,0,0,1,0,0,0.806,0.194
3270,2022,Full Season,1064.17,2022-04-09,0.2,47,365,754,46.25,7,1,0,1,0,0,0.6801,0.3199
3288,2022,Full Season,5253.0,2022-07-30,0.91,159,1095,1083,27.58,0,1,0,0,0,0,0.8177,0.1823
3301,2022,Full Season,2276.3,2022-05-28,0.32,162,1095,1033,29.59,3,1,1,1,0,0,0.7852,0.2148
3329,2022,Full Season,3939.75,2022-07-30,0.71,162,1095,1067,52.45,0,2,0,0,0,0,0.7355,0.2645
3379,2022,Half Season,1138.0,2022-07-13,0.8,12,365,462,66.1,0,1,0,0,0,0,0.8124,0.1876
3398,2022,Full Season,949.74,1970-01-01,0.0,162,1095,1000,60.17,0,0,0,1,0,0,0.6797,0.3203
3496,2022,Full Season,437.75,2022-07-30,0.64,159,730,718,11.36,0,0,0,1,0,0,0.6844,0.3156
3498,2022,Full Season,2889.15,2022-07-30,0.88,162,730,1004,3.97,0,1,0,0,0,0,0.8115,0.1885
3552,2022,Full Season,875.5,2022-07-16,0.64,159,1095,1054,16.19,0,0,0,1,0,0,0.8851,0.1149
3574,2022,Full Season,425.0,2022-07-30,0.82,159,730,990,11.45,0,0,0,1,0,0,0.7522,0.2478
3584,2022,Full Season,2276.3,2022-07-13,0.77,162,1095,1115,60.17,1,2,0,0,0,1,0.4207,0.5793
3635,2022,Full Season,1926.1,2022-07-30,0.91,162,1095,1090,5.77,0,2,0,0,0,0,0.8769,0.1231
3722,2022,Full Season,787.95,1970-01-01,0.0,162,1095,1067,24.84,0,0,0,1,0,0,0.8468,0.1532
3801,2022,Full Season,2720.0,2022-07-30,0.7,162,1095,1054,23.21,0,0,1,0,0,0,0.7282,0.2718
3821,2022,Full Season,342.55,2022-02-26,1.0,16,730,725,0.0,0,0,0,0,0,0,0.9728,0.0272
3912,2022,Full Season,2276.3,2022-07-13,0.36,25,1095,1055,22.4,1,2,0,1,0,0,0.5177,0.4823
3936,2022,Full Season,1250.5,1970-01-01,0.0,162,1095,1087,55.5,0,0,0,1,0,0,0.6647,0.3353
4005,2022,Full Season,875.5,2022-07-30,0.73,159,1095,1054,41.7,0,4,0,0,0,0,0.8106,0.1894
4016,2022,Full Season,1050.6,2022-06-25,0.45,161,1095,1055,0.0,2,2,1,0,0,0,0.7852,0.2148
4019,2022,Full Season,452.0,2022-07-16,0.82,25,365,508,26.75,0,2,0,0,0,0,0.9253,0.0747
4030,2022,Full Season,1400.8,2022-07-30,0.64,162,730,972,63.66,2,2,1,0,0,0,0.5939,0.4061
4042,2022,Full Season,221.85,1970-01-01,0.0,114,365,157,27.58,0,0,0,1,0,0,0.964,0.036
4043,2022,Full Season,952.0,2022-07-13,0.59,32,730,973,1700.97,1,2,1,0,0,1,0.4633,0.5367
4108,2022,Full Season,2346.0,2022-06-25,0.36,87,365,312,25.94,2,0,2,1,0,0,0.6772,0.3228
4134,2022,Full Season,7004.0,2022-07-30,0.86,162,1095,1111,12.75,0,0,1,0,0,0,0.6201,0.3799
4160,2022,Full Season,437.75,2022-07-30,0.82,101,1095,1095,39.09,1,3,0,0,0,0,0.6514,0.3486
4251,2022,Full Season,578.62,2022-05-28,1.0,53,1095,941,42.31,0,0,0,0,0,0,0.8723,0.1277
4295,2022,Full Season,491.24,2022-07-16,1.0,9,730,965,30.51,0,0,0,0,0,0,0.9728,0.0272
4311,2022,Full Season,453.49,2022-07-16,0.82,0,0,225,0.0,0,2,0,0,0,0,0.9735,0.0265
4340,2022,Full Season,2276.3,2022-07-30,0.55,162,1095,1104,10.7,0,0,1,1,0,0,0.8707,0.1293
4405,2022,Full Season,368.42,2022-07-30,1.0,32,0,138,2.83,1,1,0,0,0,0,0.9407,0.0593
4406,2022,Full Season,7956.0,2022-07-30,0.82,87,365,312,2.83,0,2,0,0,0,0,0.6295,0.3705
4440,2022,Full Season,1575.9,2022-07-30,0.73,99,730,968,29.06,1,3,0,0,0,0,0.8317,0.1683
4443,2022,Full Season,256.64,2022-03-12,0.5,29,365,71,12.29,2,0,1,0,0,0,0.9832,0.0168
4488,2022,Full Season,2889.15,2022-07-30,0.73,162,730,976,17.84,0,1,1,0,0,0,0.7185,0.2815
4527,2022,Full Season,1926.1,2022-07-30,0.64,99,1095,978,48.37,0,0,1,1,0,1,0.3588,0.6412
4574,2022,Half Season,724.0,2022-07-16,1.0,2,0,201,1694.86,0,0,0,0,0,0,0.9884,0.0116
4586,2022,Full Season,1339.46,2022-07-30,1.0,14,365,225,305.24,0,1,0,0,0,0,0.801,0.199
4618,2022,Full Season,3274.35,2022-07-30,0.72,18,730,996,38.34,0,1,1,0,0,0,0.5476,0.4524
4635,2022,Full Season,1575.9,2022-07-13,0.36,162,1095,1088,17.51,1,2,0,1,0,0,0.7737,0.2263
4670,2022,Full Season,1156.0,2022-07-30,0.82,66,365,291,33.23,0,2,0,0,0,0,0.686,0.314
4761,2022,Full Season,380.85,1970-01-01,0.0,159,730,733,19.63,0,0,0,1,0,0,0.9164,0.0836
4764,2022,Full Season,4420.0,2022-07-30,0.7,101,1095,1108,27.58,0,0,1,0,0,0,0.773,0.227
4789,2022,Full Season,194.34,2022-04-09,0.25,159,1095,815,63.09,0,0,0,1,0,0,0.8342,0.1658
4796,2022,Full Season,2626.5,2022-07-30,0.87,161,1095,1068,69.88,0,1,0,0,0,0,0.6843,0.3157
4868,2022,Full Season,2276.3,2022-07-13,0.23,100,1095,1058,47.74,1,3,0,1,0,1,0.2971,0.7029
4914,2022,Full Season,3264.0,2022-07-30,0.8,88,365,313,61.49,0,0,1,0,0,1,0.4509,0.5491
4977,2022,Flex Plan,202.0,1970-01-01,0.0,11,1095,29,12.75,0,0,1,0,0,0,0.9947,0.0053
5000,2022,Full Season,5253.0,2022-07-30,0.86,103,1095,1090,67.51,0,2,0,0,0,0,0.5114,0.4886
5003,2022,Full Season,5253.0,2022-07-30,1.0,99,1095,1096,18.62,0,1,0,0,0,0,0.5577,0.4423
5093,2022,Full Season,1926.1,2022-07-30,0.68,162,1095,1067,24.84,1,4,0,0,0,0,0.8567,0.1433
5101,2022,Full Season,1926.1,2022-05-28,0.45,162,1095,1061,21.19,3,1,1,1,0,0,0.6185,0.3815
5275,2022,Full Season,1400.8,2022-07-13,0.77,162,1095,981,10.7,1,2,0,0,0,0,0.7622,0.2378
5311,2022,Full Season,1225.7,2022-07-16,0.73,162,1095,981,82.18,0,0,0,1,0,0,0.7727,0.2273
5329,2022,Full Season,3151.8,2022-04-24,0.18,162,1095,1094,37.83,6,0,0,2,0,0,0.705,0.295
5378,2022,Full Season,787.95,2022-05-22,0.09,162,1095,1055,16.2,4,0,0,2,0,0,0.7972,0.2028
5382,2022,Full Season,5304.0,2022-07-30,0.32,8,365,233,10.7,1,1,0,1,0,0,0.7554,0.2446
5388,2022,Full Season,4552.6,2022-07-30,0.61,74,1095,1032,29.7,0,1,1,0,0,1,0.433,0.567
5442,2022,Full Season,6128.5,2022-05-14,0.27,162,1095,1108,20.98,5,3,0,1,0,1,0.3476,0.6524
5446,2022,Flex Plan,268.0,2022-07-13,1.0,15,1095,938,163.54,0,0,0,0,0,0,0.9585,0.0415
5446,2022,Full Season,875.5,2022-07-16,0.82,159,1095,1026,163.54,0,2,0,0,0,0,0.8964,0.1036
5449,2022,Full Season,7004.0,2022-07-30,0.86,162,1095,1111,9.54,0,2,0,0,0,0,0.7653,0.2347
5468,2022,Full Season,1926.1,2022-07-30,1.0,101,1095,1073,82.18,0,1,0,0,0,0,0.6659,0.3341
5502,2022,Full Season,15759.0,2022-07-30,0.26,159,1095,1091,47.39,2,1,3,0,0,1,0.4868,0.5132
5524,2022,Full Season,437.75,2022-07-30,0.82,159,1095,1000,273.73,0,0,0,1,0,0,0.8795,0.1205
5529,2022,Full Season,8840.0,2022-07-16,0.43,162,730,949,0.0,0,1,1,0,0,0,0.8149,0.1851
5541,2022,Full Season,2315.8,2022-07-30,1.33,22,0,128,52.21,0,0,0,0,0,0,0.9527,0.0473
5561,2022,Full Season,605.95,2022-07-30,0.9,3,0,214,11.36,0,2,0,0,0,0,0.9691,0.0309
5571,2022,Flex Plan,356.0,2022-07-13,0.5,4,0,22,24.84,0,1,0,0,0,0,0.9805,0.0195
5591,2022,Full Season,119.42,1970-01-01,0.0,162,1095,761,29.59,0,1,0,0,0,0,0.9712,0.0288
5592,2022,Full Season,437.75,2022-07-30,0.64,159,1095,1054,26.22,0,3,1,0,0,0,0.5253,0.4747
5647,2022,Full Season,437.75,2022-07-30,0.91,159,730,963,53.53,0,0,1,0,0,0,0.6556,0.3444
5657,2022,Full Season,3852.2,2022-07-30,0.89,107,1095,1089,63.09,0,1,0,0,0,0,0.6949,0.3051
5687,2022,Full Season,437.75,2022-05-14,0.36,159,1095,1054,58.29,5,2,0,1,0,0,0.8248,0.1752
5690,2022,Full Season,2276.3,2022-07-16,0.64,162,365,607,3.97,0,0,2,0,0,0,0.6233,0.3767
5738,2022,Full Season,1020.0,2022-07-30,0.68,161,1095,1075,61.49,1,2,1,0,0,0,0.6483,0.3517
5793,2022,Full Season,875.5,2022-07-30,0.5,159,730,990,19.63,2,1,1,1,0,0,0.8053,0.1947
5812,2022,Full Season,118.04,2022-02-26,1.0,9,365,248,17.84,0,0,0,0,0,0,0.9803,0.0197
5817,2022,Half Season,526.0,2022-07-30,0.5,1,1095,1053,38.2,1,2,1,0,0,0,0.9184,0.0816
5890,2022,Half Season,263.0,2022-07-30,1.17,5,365,245,59.13,0,0,0,0,0,0,0.9593,0.0407
5968,2022,Full Season,437.75,2022-07-30,0.27,159,1095,1038,41.92,7,2,0,1,0,0,0.8064,0.1936
5997,2022,Full Season,3064.25,2022-05-28,0.45,162,730,808,300.61,3,3,0,1,0,0,0.6018,0.3982
6039,2022,Full Season,1575.9,2022-07-13,0.36,162,1095,1067,47.74,1,1,0,2,0,0,0.5519,0.4481
6055,2022,Full Season,596.48,2022-07-30,0.67,22,365,390,42.31,1,2,0,0,0,0,0.9101,0.0899
6154,2022,Full Season,2626.5,2022-07-13,0.45,159,1095,1103,59.73,1,2,2,0,0,1,0.3704,0.6296
6159,2022,Full Season,2626.5,1970-01-01,0.0,159,1095,979,47.79,0,0,0,1,0,1,0.4548,0.5452
6175,2022,Full Season,787.95,2022-07-30,0.73,162,730,1048,47.39,0,1,0,1,0,0,0.7177,0.2823
6185,2022,Full Season,437.75,2022-07-16,0.55,159,730,600,0.0,0,0,1,1,0,0,0.8471,0.1529
6208,2022,Full Season,3852.2,2022-07-30,0.66,81,1095,964,27.17,1,2,1,0,0,0,0.6433,0.3567
6214,2022,Full Season,2363.85,2022-05-28,0.24,162,1095,1090,26.81,3,2,0,2,0,0,0.7343,0.2657
6231,2022,Full Season,476.0,2022-03-12,0.18,81,730,306,33.23,9,0,0,1,0,0,0.8196,0.1804
6287,2022,Full Season,5804.34,2022-07-30,0.3,14,1095,1076,62.69,3,0,1,2,0,1,0.3735,0.6265
6321,2022,Full Season,492.73,2022-07-16,0.6,19,730,976,13.28,0,0,2,0,0,0,0.9531,0.0469
6382,2022,Full Season,3677.1,2022-07-30,0.8,86,1095,1067,41.92,0,1,0,0,0,0,0.8618,0.1382
6408,2022,Full Season,1575.9,2022-07-30,1.0,101,1095,1088,17.84,0,1,0,0,0,0,0.787,0.213
6417,2022,Full Season,130000.0,2022-07-30,0.53,89,365,382,16.19,0,1,0,0,0,0,0.721,0.279
6507,2022,Full Season,2363.85,2022-07-30,0.82,162,1095,1049,46.25,0,1,1,0,0,1,0.4546,0.5454
6522,2022,Full Season,1575.9,2022-07-30,0.23,162,730,971,22.27,2,0,2,1,0,0,0.8256,0.1744
6538,2022,Full Season,437.75,2022-07-30,0.55,159,1095,1010,10.85,0,1,1,1,0,0,0.7559,0.2441
6569,2022,Full Season,1575.9,2022-07-13,0.64,162,365,516,70.93,1,2,1,0,0,1,0.4191,0.5809
6621,2022,Full Season,1050.6,2022-07-30,0.64,161,730,808,23.21,1,3,0,0,0,0,0.8829,0.1171
6646,2022,Full Season,2196.0,2022-07-30,0.66,42,365,267,0.0,0,2,1,0,0,0,0.7547,0.2453
6734,2022,Full Season,1400.8,2022-05-14,0.27,162,1095,979,26.81,5,0,0,2,0,0,0.7168,0.2832
6736,2022,Full Season,1374.7,2022-07-30,0.63,2,365,136,45.16,1,2,0,0,0,0,0.737,0.263
6785,2022,Full Season,3852.2,2022-07-30,0.66,109,730,985,0.0,0,1,0,1,0,0,0.836,0.164
6797,2022,Full Season,1139.9,2022-07-30,0.95,99,1095,1094,11.98,0,1,0,0,0,0,0.7883,0.2117
6822,2022,Full Season,2276.3,2022-07-30,0.82,162,1095,1095,60.17,1,3,0,0,0,0,0.5751,0.4249
6823,2022,Full Season,1020.0,2022-07-30,0.77,161,1095,1095,59.13,2,1,1,0,0,0,0.5766,0.4234
6899,2022,Full Season,437.75,2022-07-30,0.55,159,730,745,3.97,0,0,1,1,0,0,0.6765,0.3235
6977,2022,Full Season,437.75,2022-07-16,0.73,86,1095,1061,23.14,0,1,1,0,0,0,0.7229,0.2771
7014,2022,Flex Plan,672.0,2022-07-30,0.5,39,1095,1059,11.04,0,0,1,0,0,0,0.889,0.111
7030,2022,Full Season,4689.62,2022-07-16,0.35,162,365,520,0.0,0,1,0,1,0,0,0.9524,0.0476
7062,2022,Full Season,5690.75,2022-07-30,0.96,162,1095,1070,2.83,0,1,0,0,0,0,0.6121,0.3879
7078,2022,Full Season,476.0,2022-07-13,0.64,80,365,508,11.04,1,2,1,0,0,0,0.675,0.325
7102,2022,Full Season,2626.5,2022-07-30,0.82,102,1095,740,38.2,0,1,1,0,0,1,0.3452,0.6548
7109,2022,Full Season,28900.0,2022-07-30,0.56,162,730,956,0.0,0,1,0,0,0,0,0.7181,0.2819
7127,2022,Full Season,2276.3,2022-07-16,0.5,162,1095,1089,50.46,0,2,0,1,0,0,0.8021,0.1979
7192,2022,Full Season,437.75,2022-07-30,0.73,159,1095,1054,42.19,0,1,0,1,0,0,0.6671,0.3329
7233,2022,Full Season,1575.9,2022-07-30,0.91,162,1095,1088,56.08,0,2,0,0,0,0,0.7193,0.2807
7289,2022,Full Season,3315.0,2022-07-30,0.7,100,1095,1069,32.18,0,0,1,0,0,0,0.7337,0.2663
7291,2022,Full Season,2276.3,2022-07-30,0.68,162,365,517,8.55,0,1,0,1,0,0,0.8871,0.1129
7417,2022,Full Season,875.5,2022-07-30,0.91,159,730,972,11.45,0,0,1,0,0,0,0.784,0.216
7429,2022,Full Season,1575.9,2022-07-30,0.64,162,1095,1049,52.45,1,1,0,1,0,0,0.7466,0.2534
7445,2022,Full Season,326.65,1970-01-01,0.0,162,1095,948,6.46,0,0,0,1,0,0,0.9177,0.0823
7465,2022,Full Season,2654.34,2022-07-13,0.25,1,0,135,0.0,1,1,1,0,0,0,0.9403,0.0597
7536,2022,Full Season,2889.15,2022-06-25,0.58,81,1095,1086,38.24,2,0,2,0,0,0,0.5034,0.4966
7558,2022,Full Season,1926.1,2022-07-13,0.5,162,1095,1054,33.3,1,3,1,0,0,0,0.5341,0.4659
7595,2022,Full Season,2626.5,2022-07-13,0.73,159,1095,1053,5.79,1,3,0,0,0,0,0.5722,0.4278
7643,2022,Flex Plan,15000.0,2022-07-30,1.13,26,0,241,58.29,0,0,0,0,0,1,0.489,0.511
7717,2022,Full Season,7879.5,2022-04-24,0.15,102,1095,589,7.19,6,0,1,1,0,1,0.3091,0.6909
7758,2022,Full Season,952.0,2022-07-30,0.59,68,730,507,32.86,1,3,1,0,0,1,0.3591,0.6409
7782,2022,Full Season,2210.0,2022-07-30,0.73,99,1095,1033,22.4,1,1,1,0,0,0,0.6595,0.3405
7787,2022,Flex Plan,312.0,1970-01-01,0.0,15,365,50,45.06,0,0,1,0,0,0,0.9969,0.0031
7787,2022,Full Season,1374.7,2022-07-13,0.63,4,365,138,45.06,1,1,0,0,0,0,0.8858,0.1142
7802,2022,Full Season,3519.0,2022-07-30,0.67,43,365,448,26.22,1,4,0,0,0,0,0.7453,0.2547
7809,2022,Full Season,2276.3,2022-07-30,0.82,100,1095,1066,23.14,0,3,0,0,0,0,0.843,0.157
7814,2022,Full Season,1575.9,2022-04-09,0.09,162,1095,1053,10.85,7,0,0,2,0,0,0.6717,0.3283
7820,2022,Full Season,1313.25,2022-07-30,0.55,159,1095,697,20.13,1,2,1,0,0,0,0.8504,0.1496
7831,2022,Full Season,411.19,2022-03-12,1.0,1,365,15,0.0,0,0,0,0,0,0,0.9941,0.0059
7838,2022,Full Season,2276.3,2022-07-30,0.68,162,1095,1104,8.55,0,3,0,0,0,0,0.8301,0.1699
7892,2022,Half Season,2436.0,2022-07-30,0.89,9,1095,976,17.91,0,0,0,0,0,0,0.8295,0.1705
7926,2022,Full Season,2276.3,2022-07-30,0.73,103,730,1076,12.75,0,1,1,0,0,0,0.6607,0.3393
7967,2022,Full Season,1271.22,2022-07-30,0.82,162,1095,960,5.68,0,1,1,0,0,0,0.7988,0.2012
