,id,score
0,2902669,1.0
1,2906536,1.0
2,20825,1.0
3,2929432,1.0
4,1207457,1.0
5,2936635,1.0
6,1238004,1.0
7,8633868,1.0
8,2964444,1.0
9,1266817,1.0
10,72667,1.0
11,2976242,1.0
12,488631,1.0
13,490421,1.0
14,3305960,1.0
15,3306372,1.0
16,1664102,1.0
17,1527960,1.0
18,381411,1.0
19,402809,1.0
20,448060,1.0
21,460310,1.0
22,1976019,1.0
23,856367,1.0
24,3551131,1.0
25,864269,1.0
26,2009553,1.0
27,1677575,1.0
28,528406,1.0
29,3325867,1.0
30,554828,1.0
31,3353988,1.0
32,936552,1.0
33,3658578,1.0
34,947224,1.0
35,2103083,1.0
36,2103376,1.0
37,974993,1.0
38,979771,1.0
39,3712953,1.0
40,2129352,1.0
41,2135098,1.0
42,1009762,1.0
43,3569750,1.0
44,3628567,1.0
45,3636270,1.0
46,2672488,1.0
47,2693700,1.0
48,2700840,1.0
49,2817519,1.0
50,2819943,1.0
51,2822825,1.0
52,2859549,1.0
53,1016274,1.0
54,2170438,1.0
55,2172376,1.0
56,3726139,1.0
57,1029761,1.0
58,2199485,1.0
59,698650,1.0
60,6322,1.0
61,1192830,1.0
62,3382406,1.0
63,1795891,1.0
64,1804010,1.0
65,1918914,1.0
66,829186,1.0
67,8403756,1.0
68,2585925,1.0
69,3523641,1.0
70,3629773,1.0
71,1312364,1.0
72,1068752,1.0
73,2300287,1.0
74,2096318,1.0
75,1014570,1.0
76,1497628,1.0
77,1800255,1.0
78,2782011,1.0
79,1407656,1.0
80,3093788,1.0
81,1430693,1.0
82,3158614,1.0
83,1480404,1.0
84,3165147,1.0
85,305081,1.0
86,3190897,1.0
87,1821027,1.0
88,724527,1.0
89,2904222,1.0
90,592804,1.0
91,2988461,1.0
92,1291473,1.0
93,3000012,1.0
94,3010997,1.0
95,3020041,1.0
96,1332301,1.0
97,160932,1.0
98,3050190,1.0
99,1363178,1.0
100,181711,1.0
101,1372987,1.0
102,185864,1.0
103,1394804,1.0
104,580370,1.0
105,604498,1.0
106,1081099,1.0
107,1086562,1.0
108,1764467,1.0
109,648812,1.0
110,3393083,1.0
111,1777289,1.0
112,3407491,1.0
113,665342,1.0
114,691760,1.0
115,1047960,1.0
116,2249084,1.0
117,2258852,1.0
118,1100202,1.0
119,1812155,1.0
120,3407730,1.0
121,406055,1.0
122,579093,1.0
123,3380542,1.0
124,8428267,1.0
125,3441424,1.0
126,700293,1.0
127,1851349,1.0
128,3476613,1.0
129,3633693,1.0
130,1459757,1.0
131,3010616,1.0
132,2808469,1.0
133,1874511,1.0
134,376167,1.0
135,3364461,1.0
136,1473237,1.0
137,2607144,1.0
138,3908906,1.0
139,3237808,1.0
140,378834,1.0
141,754451,1.0
142,8054741,1.0
143,1843585,1.0
144,784376,1.0
145,2038494,1.0
146,8674654,1.0
147,2172518,1.0
148,99631,1.0
149,1303677,1.0
150,1357512,1.0
151,226608,1.0
152,1869091,1.0
153,1964462,1.0
154,2341401,1.0
155,2429566,1.0
156,2450340,1.0
157,2472071,1.0
158,2567540,1.0
159,1507219,1.0
160,1548549,1.0
161,3582813,1.0
162,929721,1.0
163,933056,1.0
164,116749,1.0
165,2609728,1.0
166,2653211,1.0
167,1594480,1.0
168,3739586,1.0
169,1065043,1.0
170,1073645,1.0
171,3230364,1.0
172,377013,1.0
173,2949047,1.0
174,509454,1.0
175,2609337,1.0
176,1482642,1.0
177,2554523,1.0
178,1695398,1.0
179,2425299,1.0
180,1588859,1.0
181,1114197,1.0
182,2698530,1.0
183,2932508,1.0
184,1539655,1.0
185,2710548,1.0
186,2876362,1.0
187,2929049,1.0
188,1208251,1.0
189,8616168,1.0
190,2148136,1.0
191,597324,1.0
192,2389290,1.0
193,2254187,1.0
194,2431934,1.0
195,2568793,1.0
196,1612560,1.0
197,1693113,1.0
198,575464,1.0
199,2875974,1.0
200,764098,1.0
201,764822,1.0
202,2742772,1.0
203,1178814,1.0
204,3627877,1.0
205,2078646,1.0
206,1016948,1.0
207,1022920,1.0
208,4464848,1.0
209,1116330,1.0
210,1123075,1.0
211,1595675,1.0
212,504535,1.0
213,842800,1.0
214,845482,1.0
215,1984927,1.0
216,3623410,1.0
217,149569,1.0
218,3058889,1.0
219,1362267,1.0
220,3438698,1.0
221,1961000,1.0
222,2756007,1.0
223,2843735,1.0
224,1863218,1.0
225,887233,1.0
226,2976107,1.0
227,880614,1.0
228,889574,1.0
229,2521515,1.0
230,2590392,1.0
231,2612365,1.0
232,3195010,1.0
233,1281693,1.0
234,110481,1.0
235,2201765,1.0
236,421758,1.0
237,1906073,1.0
238,1941754,1.0
239,846689,1.0
240,2615998,1.0
241,2654174,1.0
242,2747809,1.0
243,2752441,1.0
244,2795379,1.0
245,2796211,1.0
246,2825892,1.0
247,2892912,1.0
248,142471,1.0
249,157736,1.0
250,253721,1.0
251,460745,1.0
252,2531947,1.0
253,2177684,1.0
254,1431956,1.0
255,1454152,1.0
256,1460879,1.0
257,308573,1.0
258,1556956,1.0
259,3497870,1.0
260,1991273,1.0
261,2862869,1.0
262,2713023,1.0
263,390419,1.0
264,2111990,1.0
265,1261343,1.0
266,1275096,1.0
267,1041430,1.0
268,2475210,1.0
