dimCustomerMasterId
1473230
10405478
2252959
267136510
2515320
2950682
198663
511987
2866918
185441996
842268
1912768
2318246
1147002
2146742
2683907
257231489
595628
2682848
990835
2072742
2637481
397604188
267139043
3316005
219427989
118852
2206072
3084112
1083696
2666804
1578511
2086705
219428327
185785227
3071569
829164
395690169
1583400
1499161
275350915
250539
3148715
702552
815762
2649088
430947466
575170
378093822
1016205
626571
2916822
362761334
534317
1303223
449517
219430070
1194327
1584359
1271035
308190184
707089
991980
316785
343961
346065580
233391498
291927648
7514
243217
2769875
42871
590939
1513599
11536576
1831546
130920103
2605725
2705072
414721
1747350
1005007
2267008
6233803
352911006
195859642
815653
861690
3468757
364410513
1882847
930569
809244
1482181
1177845
32193981
130575232
55337
129374608
649708
1737188
129180044
3103723
2481251
1817374
3000709
354821335
968282
1322645
3436669
8545010
3056538
369870343
571592
663903
569820
34281
2560378
281757
2813370
94152
373290690
336616
1601050
2712085
228856
975089
2669274
215923360
3313635
367459
2724551
3132605
365129558
1029441
283683024
180880392
904329
819440
275352787
1519390
2057130
258927346
155909655
894880
3218012
581954
580182
329275059
1295337
2811266
2897091
132809247
1088542
2194840
307293
1589643
2446289
2385021
235486106
2222809
2226596
259700357
219428702
3213827
8685187
528701
1100344
348001820
209025
11925901
444705
1698548
2306341
377260127
1622942
1292970
3353718
265552838
1337458
1084489
405975753
102708
1325015
3218782
672436
1838330
259914411
2717910
4074094
1282542
364096585
439281161
1187271
48224
8505402
8680882
2982827
1009753
2740529
423254
822214
247170
2785730
258926467
235488310
709874
2119838
2424672
2972697
1973893
1829940
11049999
2699390
5192749
149861
300161641
298275637
93150
1615179
1195904
82479
2003711
2099214
2646512
3107344
786250
2187054
10532356
235485731
155909526
2772626
443065
1442805
1234301
3200657
45954
130731685
1672242
167777
225135
240834930
1818376
2948767
2995293
348001986
778819
3196781
300162216
263387327
185367724
3062913
12316975
218537649
2551118
2898402
1312692
3120471
1718193
3082074
292494
2752268
344540600
2638560
2760383
1244895
10535834
2357822
2209484
400753813
539372
1959489
711912
1334109
2787525
1579613
1702126
1424989
258926676
1213952
2756682
267136344
313408552
405980476
3140259
173027
2469764
300161741
3465013
2761694
28497994
3335859
9163663
2875342
2963082
3254239
403022770
4264948
2495466
792991
132002837
439281602
1174035
336473
67846
3014022
3318856
298803
939938
2088082
1883654
258927014
185622883
169151
152646
396716
3111881
300192398
634434
889759
933752
2592423
2132361
308190416
550693
2017179
1469111
986825
256330
