,id,score
0,340034,1.0
1,1545039,1.0
2,3219906,1.0
3,360730,1.0
4,1553380,1.0
5,1559776,1.0
6,1561218,1.0
7,1563287,1.0
8,378708,1.0
9,381776,1.0
10,1568034,1.0
11,394008,1.0
12,397400,1.0
13,406368,1.0
14,408629,1.0
15,409995,1.0
16,421172,1.0
17,1990128,1.0
18,3578621,1.0
19,893904,1.0
20,925887,1.0
21,2710606,1.0
22,2715411,1.0
23,2843435,1.0
24,2907317,1.0
25,8435954,1.0
26,1752168,1.0
27,3374670,1.0
28,2507851,1.0
29,2515186,1.0
30,2662109,1.0
31,2560146,1.0
32,8581523,1.0
33,1720556,1.0
34,1786415,1.0
35,2316603,1.0
36,2379800,1.0
37,2420857,1.0
38,2594085,1.0
39,1729392,1.0
40,605560,1.0
41,1748553,1.0
42,1749994,1.0
43,3371564,1.0
44,1754632,1.0
45,1774031,1.0
46,1799638,1.0
47,687787,1.0
48,3437956,1.0
49,713910,1.0
50,1832755,1.0
51,1848420,1.0
52,747016,1.0
53,748314,1.0
54,752319,1.0
55,764676,1.0
56,773942,1.0
57,810487,1.0
58,1953556,1.0
59,1961178,1.0
60,3531556,1.0
61,851201,1.0
62,3361582,1.0
63,3461611,1.0
64,1890969,1.0
65,398879,1.0
66,2928252,1.0
67,44217,1.0
68,2321732,1.0
69,2504326,1.0
70,2823431,1.0
71,2941769,1.0
72,3410830,1.0
73,689579,1.0
74,719630,1.0
75,2902676,1.0
76,3903,1.0
77,23982,1.0
78,2946379,1.0
79,1228791,1.0
80,44041,1.0
81,60142,1.0
82,3278926,1.0
83,1655254,1.0
84,1663296,1.0
85,3336519,1.0
86,3353642,1.0
87,2088490,1.0
88,3681201,1.0
89,3692876,1.0
90,3713066,1.0
91,2138097,1.0
92,992270,1.0
93,3533090,1.0
94,1194633,1.0
95,1205582,1.0
96,2935421,1.0
97,3153052,1.0
98,275539,1.0
99,1482483,1.0
100,3173177,1.0
101,341272,1.0
102,419608,1.0
103,471312,1.0
104,986550,1.0
105,949887,1.0
106,1046115,1.0
107,2274169,1.0
108,813924,1.0
109,3655175,1.0
110,3685122,1.0
111,2208389,1.0
112,1072790,1.0
113,1116056,1.0
114,1117573,1.0
115,2389556,1.0
116,1523655,1.0
117,357411,1.0
118,2144652,1.0
119,2233541,1.0
120,1744298,1.0
121,1457456,1.0
122,263418,1.0
123,3186763,1.0
124,315013,1.0
125,371927,1.0
126,378551,1.0
127,429639,1.0
128,2870873,1.0
129,2916127,1.0
130,3436178,1.0
131,2320686,1.0
132,8502160,1.0
133,503267,1.0
134,1674660,1.0
135,623797,1.0
136,647647,1.0
137,3620355,1.0
138,3040238,1.0
139,3040509,1.0
140,1353344,1.0
141,1363424,1.0
142,184289,1.0
143,3078818,1.0
144,211562,1.0
145,3097633,1.0
146,1428543,1.0
147,242702,1.0
148,3144639,1.0
149,2345271,1.0
150,2391385,1.0
151,2400625,1.0
152,2448601,1.0
153,2450041,1.0
154,2469342,1.0
155,2476142,1.0
156,2490894,1.0
157,2520816,1.0
158,1909401,1.0
159,994568,1.0
160,285837,1.0
161,828120,1.0
162,913495,1.0
163,3640028,1.0
164,2076672,1.0
165,1306432,1.0
166,3482397,1.0
167,3024182,1.0
168,1334033,1.0
169,3072170,1.0
170,57033,1.0
171,127976,1.0
172,2052999,1.0
173,2086263,1.0
174,2168571,1.0
175,1030802,1.0
176,84283,1.0
177,3045373,1.0
178,1988399,1.0
179,389428,1.0
180,2854174,1.0
181,18784,1.0
182,3013397,1.0
183,1016500,1.0
184,3722260,1.0
185,1037659,1.0
186,3732414,1.0
187,2236900,1.0
188,3246411,1.0
189,397428,1.0
190,1584693,1.0
191,2259230,1.0
192,1707451,1.0
193,2836630,1.0
194,1220014,1.0
195,1967152,1.0
196,1970239,1.0
197,413747,1.0
198,2523194,1.0
199,40199,1.0
200,2971104,1.0
201,1717069,1.0
202,615590,1.0
203,3422358,1.0
204,1816773,1.0
205,680983,1.0
206,1378377,1.0
207,248376,1.0
208,3463515,1.0
209,1836809,1.0
210,2380859,1.0
211,2383018,1.0
212,2444583,1.0
213,2550489,1.0
214,2570372,1.0
215,1569798,1.0
216,3623377,1.0
217,2123748,1.0
218,1011659,1.0
219,8579595,1.0
220,343336,1.0
221,1126718,1.0
222,1127068,1.0
223,2372848,1.0
224,2558255,1.0
225,2374309,1.0
226,1517103,1.0
227,322785,1.0
228,3215514,1.0
229,1863217,1.0
230,2024742,1.0
231,3659988,1.0
232,3677303,1.0
233,2975418,1.0
234,2982641,1.0
235,98099,1.0
236,2998282,1.0
237,3010941,1.0
238,3011335,1.0
239,3017795,1.0
240,3074302,1.0
241,2635190,1.0
242,2820321,1.0
243,2850717,1.0
244,1579674,1.0
245,1632645,1.0
246,508983,1.0
247,2597824,1.0
248,2632263,1.0
